cbsa_code,cbsa_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_white,pct_black,pct_latino,pct_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,med_hh_inc_total,med_hh_inc_white,med_hh_inc_black,med_hh_inc_asian,med_hh_inc_latino,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,med_earnings_total,med_earnings_hs,med_earnings_ba,med_earnings_grad,commuter_total,commuter_white,commuter_black,commuter_asian,commuter_latino,publictrans_total,publictrans_white,publictrans_black,publictrans_asian,publictrans_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
19060,"Cumberland, MD-WV Metro Area",99255,88349,6868,1504,740,0.8901214044632513,0.06919550652360082,0.015152889023223011,0.007455543801319833,0.9126757000332032,0.7527588635830007,0.979381443298969,0.8367346938775511,0.1796606953689503,0.04390702042733036,0.5237113402061856,0.16709183673469388,462,2533,0.03647858521270774,0.18239242005527043,0.09717844237718151,44647,45201,31406,NA,40595,0.159,0.149,0.391,0.263,0.217,0.43700000000000006,0.19899999999999998,0.094,0.094,0.079,0.173,0.903,0.527,0.557,0.19399999999999998,0.619,0.449,0.484,0.515,0.159,0.551,0.384,0.079,0.075,0.175,0.109,0.14300000000000002,33256,28190,43273,60318,39485,37431.78,947.64,394.85,394.85,241,186.05200000000002,34.945,0,11.085999999999999,0.006103583639356718,0.004970428870868552,0.0368758178211135,0,0.028076484741040898
19100,"Dallas-Fort Worth-Arlington, TX Metro Area",7255028,3404049,1105876,2077311,475837,0.46919860267941077,0.15242890861344713,0.2863270824040927,0.06558720379852429,0.9480754491864781,0.9035617529655379,0.8806925790678962,0.5876428170622907,0.4257711572987774,0.2617781079882367,0.6050256854614099,0.13097835428544405,135547,305489,0.06538959366877511,0.44370501065504814,0.047409460756963076,66982,82028,47311,90960,50969,0.126,0.069,0.188,0.096,0.19399999999999998,0.22399999999999998,0.214,0.069,0.225,0.11900000000000001,0.34400000000000003,0.851,0.6859999999999999,0.6709999999999999,0.6990000000000001,0.6809999999999999,0.7120000000000001,0.653,0.643,0.645,0.6509999999999999,0.6779999999999999,0.048,0.04,0.076,0.043,0.048,41918,31169,59442,76649,3565380,1771993.86,541937.76,238880.46,944825.7,51132,14930.544,19379.028,4039.4280000000003,11760.36,0.014341248338185552,0.008425844094064749,0.035758770527449496,0.016909830130099383,0.012447121199179914
19140,"Dalton, GA Metro Area",143406,94139,4478,41701,1638,0.6564509155823327,0.031226029594298703,0.29078978564355745,0.011422116229446467,0.7763003461647031,0.775776836158192,0.6434463794683777,0.4136609666139771,0.16205856571929458,0.08757062146892655,0.3198900091659028,0.05613833405182737,559,3536,0.03803991178527245,0.15808823529411764,0.05606096879738249,46381,47929,33214,54652,42921,0.171,0.129,0.31,0.21600000000000003,0.239,0.314,0.19,0.05,0.092,0.048,0.14,0.6940000000000001,0.622,0.584,0.63,0.613,0.7340000000000001,0.58,0.544,0.555,0.5920000000000001,0.693,0.067,0.069,0.11900000000000001,0.035,0.055999999999999994,31474,30526,45180,58941,63419,41412.606999999996,1902.57,697.609,19152.538,48,15.024000000000001,2.016,0,31.007999999999996,7.56870969267885e-4,3.627880756215131e-4,0.001059619356975039,0,0.0016190021395597802
19180,"Danville, IL Metro Area",78407,61549,10885,3877,743,0.7849936867881694,0.13882689045620927,0.04944711569120104,0.009476194727511574,0.8993078962743247,0.7891145139813582,0.8322981366459627,0.7471575527883053,0.16498134915284707,0.044274300932090546,0.515527950310559,0.055224688684353006,245,1780,0.033389607953479644,0.13764044943820225,0.1041372674791533,45384,49914,22419,55250,40455,0.196,0.145,0.488,0.05,0.22,0.41100000000000003,0.217,0.102,0.102,0.049,0.151,0.881,0.552,0.5660000000000001,0.467,0.5579999999999999,0.516,0.51,0.5329999999999999,0.374,0.527,0.451,0.075,0.057999999999999996,0.19699999999999998,0.057,0.11800000000000001,33981,31067,46535,52629,31216,26658.464000000004,2809.44,312.16,1123.776,238,153.034,53.074000000000005,11.9,0,0.007624295233213736,0.0057405407903471095,0.018891309300074037,0.03812147616606868,0
19220,"Danville, KY Micro Area",54371,48667,2595,1376,266,0.8950911331408288,0.04772764893049604,0.025307608835592504,0.004892313917345644,0.836589908067043,0.7853907134767837,0.8679245283018868,0.5693069306930693,0.1840137160424488,0.13306908267270667,0.4716981132075472,0.034653465346534656,539,2639,0.07167689716986257,0.20424403183023873,0.06703721604639923,41466,41933,28556,NA,40714,0.18899999999999997,0.179,0.259,0.255,0.40299999999999997,0.38799999999999996,0.18600000000000003,0.078,0.092,0.085,0.177,0.829,0.5329999999999999,0.529,0.586,0.327,0.639,0.503,0.504,0.507,0.327,0.498,0.055999999999999994,0.047,0.135,0,0.22,31271,28279,40153,51289,21572,19522.66,1100.172,64.716,453.01200000000006,53,44.99700000000001,8.003,0,0,0.0024568885592434636,0.002304860095909062,0.007274317106779667,0,0
19260,"Danville, VA Micro Area",103188,63574,32515,3302,704,0.6160987711749428,0.31510446951195875,0.031999844943210454,0.006822498740163585,0.8490483619344774,0.764555736478458,0.8768656716417911,0.6730885009030705,0.1837545501820073,0.0949258460590591,0.5018656716417911,0.08007224563515954,570,2967,0.04010597602022196,0.19211324570273003,0.09774822022361579,41091,46280,33175,63125,34647,0.18100000000000002,0.134,0.25,0.033,0.221,0.331,0.242,0.091,0.10099999999999999,0.055999999999999994,0.15699999999999997,0.821,0.5660000000000001,0.55,0.589,0.621,0.647,0.521,0.519,0.526,0.614,0.57,0.07400000000000001,0.053,0.10300000000000001,0.011000000000000001,0.11900000000000001,30395,27472,40859,50726,43478,27565.051999999996,13652.091999999999,347.824,1173.906,421,74.938,301.015,0,0,0.00968305809834859,0.002718587289441718,0.022049001720761918,0,0
19300,"Daphne-Fairhope-Foley, AL Metro Area",208107,172768,19529,9353,1668,0.8301883165871403,0.0938411490243,0.04494322632107522,0.008015107612910665,0.9206117989803351,0.7966849908379143,0.8305084745762712,0.7468255518655987,0.32971278381202695,0.1802432117274696,0.2059322033898305,0.27134205899589764,2761,7122,0.048452605296995015,0.38767200224655995,0.03440512833558037,55962,59418,31112,34763,43279,0.106,0.08900000000000001,0.22,0.10400000000000001,0.18600000000000003,0.276,0.22,0.094,0.207,0.106,0.313,0.903,0.585,0.579,0.5920000000000001,0.685,0.72,0.557,0.5529999999999999,0.539,0.6559999999999999,0.7020000000000001,0.044000000000000004,0.042,0.081,0.023,0.025,35923,28165,50720,56983,91420,77067.06,7862.12,914.2,4113.9,82,82,0,0,0,8.969590899146795e-4,0.001064008410337698,0,0,0
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",382720,302692,27862,32966,8676,0.7908967391304348,0.07279995819397993,0.08613607859531773,0.022669314381270903,0.9335941226982158,0.7988666791207423,0.837891327815761,0.7255271527859583,0.2784676125960355,0.16071984556946262,0.4803886290032386,0.15661444221934268,3636,10031,0.038270045896585794,0.3624763233974678,0.06843069249054987,55941,58546,34155,66093,48718,0.131,0.10300000000000001,0.33,0.146,0.175,0.308,0.23,0.10400000000000001,0.171,0.096,0.267,0.909,0.637,0.63,0.618,0.655,0.713,0.603,0.601,0.527,0.614,0.674,0.052000000000000005,0.044000000000000004,0.145,0.061,0.054000000000000006,37838,30935,50512,65192,180762,148586.364,10484.196,3976.764,14822.483999999999,1662,935.7059999999999,488.62799999999993,49.86,184.482,0.009194410329604673,0.006297388096797361,0.04660614891213403,0.012537832267642737,0.012446092031538035
19380,"Dayton, OH Metro Area",802645,614174,122249,21457,17517,0.7651875985024512,0.1523076827239938,0.026732864466856455,0.021824094088918514,0.9182652801970295,0.8678795032330904,0.8905424087175734,0.7775169300225734,0.30058664786707834,0.19805244791132096,0.5920956330812394,0.2612189616252822,11053,29491,0.053842418134548535,0.37479230951815806,0.08391523725637975,53393,58852,31651,74118,42571,0.153,0.11199999999999999,0.324,0.10400000000000001,0.278,0.285,0.235,0.096,0.16899999999999998,0.12300000000000001,0.292,0.9079999999999999,0.623,0.621,0.617,0.6509999999999999,0.677,0.5760000000000001,0.584,0.529,0.627,0.595,0.065,0.051,0.133,0.026000000000000002,0.095,38360,29397,52040,71487,368840,293596.63999999996,49424.56,8852.16,8852.16,6811,2118.221,4134.277,27.244,299.684,0.018466001518273507,0.007214731748973695,0.0836482307581494,0.003077666919712251,0.03385433611683476
19420,"Dayton, TN Micro Area",32628,29557,727,1614,109,0.9058783866617629,0.022281476032855217,0.049466715704303055,0.003340688978791222,0.7947462802306984,0.8661087866108786,0.855072463768116,0.2896341463414634,0.15417050356225465,0.12761506276150628,0.7101449275362319,0.042682926829268296,167,1004,0.04552462138387594,0.16633466135458166,0.060119915734889,39451,39911,33424,NA,37969,0.21899999999999997,0.19899999999999998,0.413,0,0.414,0.371,0.193,0.067,0.099,0.053,0.152,0.783,0.5539999999999999,0.542,0.528,0.5820000000000001,0.815,0.511,0.502,0.47100000000000003,0.5820000000000001,0.769,0.077,0.07400000000000001,0.10800000000000001,0,0.057,30774,29026,39517,50053,12820,11653.38,269.22,51.28,730.74,21,21,0,0,0,0.0016380655226209048,0.0018020522801110066,0,0,0
19460,"Decatur, AL Metro Area",152293,115887,18756,10398,819,0.7609476469699855,0.12315733487422272,0.06827628321721944,0.005377791494027959,0.8515833016356029,0.7823723228995058,0.9252669039145908,0.37869704236610713,0.20887219475085583,0.10074135090609555,0.5231316725978647,0.05735411670663469,739,3892,0.03683652608465208,0.18987667009249742,0.053372564449082234,48330,51247,30486,56033,38904,0.156,0.114,0.282,0.369,0.384,0.322,0.223,0.083,0.135,0.06,0.195,0.823,0.556,0.5479999999999999,0.5589999999999999,0.6629999999999999,0.639,0.526,0.522,0.502,0.6629999999999999,0.612,0.053,0.046,0.10300000000000001,0,0.042,32885,27657,48518,58349,63123,49299.062999999995,7132.899,378.73799999999994,3787.38,216,98.928,117.072,0,0,0.003421890594553491,0.0020066912833617144,0.01641296196679639,0,0
19500,"Decatur, IL Metro Area",106512,81459,15185,2366,1154,0.7647870662460567,0.1425660958389665,0.022213459516298634,0.01083445996695208,0.9201775693106625,0.8175780385211423,0.9504685408299867,0.7477696674776967,0.23881397101934834,0.11202125304405579,0.6921017402945113,0.31549067315490675,765,2695,0.03680185716236515,0.28385899814471244,0.09799832248996894,50444,54795,24410,80735,55202,0.162,0.11599999999999999,0.337,0.08900000000000001,0.254,0.344,0.244,0.08900000000000001,0.146,0.079,0.22499999999999998,0.9019999999999999,0.611,0.602,0.615,0.773,0.7240000000000001,0.561,0.565,0.508,0.7559999999999999,0.639,0.08199999999999999,0.061,0.172,0.022000000000000002,0.11800000000000001,36729,28943,53138,64557,47007,37840.635,5640.84,705.105,893.133,700,315,322,11.2,11.2,0.014891399153317591,0.008324384619866976,0.0570836967543841,0.015884159096872096,0.01254012560279376
19540,"Decatur, IN Micro Area",35195,32917,392,1588,133,0.9352748970024151,0.011137945730927688,0.04512004546100298,0.0037789458729933227,0.8429826312637253,0.65625,0.9805825242718447,0.818523153942428,0.15382311838690357,0.46875,0.3106796116504854,0.07008760951188986,63,802,0.037901701323251415,0.07855361596009976,0.10708560436037191,51713,51496,NA,48636,60750,0.168,0.162,0.758,0.203,0.139,0.397,0.193,0.09699999999999999,0.106,0.047,0.153,0.8400000000000001,0.638,0.638,0.629,0.47600000000000003,0.654,0.615,0.615,0.629,0.457,0.617,0.036000000000000004,0.036000000000000004,0,0.04,0.055999999999999994,33750,32613,43616,58448,15227,14359.060999999998,121.816,45.681,639.534,0,NA,NA,NA,NA,0,NA,NA,NA,NA
19580,"Defiance, OH Micro Area",38279,33123,619,3764,110,0.8653047362783772,0.01617074636223517,0.09833067739491627,0.0028736382873115808,0.9284884471408287,0.8436781609195402,1,0.8349802371541502,0.17073275676605998,0.11264367816091954,0.32608695652173914,0.1190711462450593,313,881,0.03401675740376076,0.35527809307604996,0.05791099717347006,57665,58758,40000,250001,48570,0.10800000000000001,0.099,0.342,0.086,0.151,0.44,0.212,0.10099999999999999,0.11,0.057,0.167,0.92,0.652,0.647,0.49700000000000005,0.8,0.6940000000000001,0.621,0.624,0.456,0.8,0.61,0.046,0.036000000000000004,0.081,0,0.106,36883,32841,43833,63229,18645,16500.825,261.03,93.225,1566.18,64,27.008000000000003,0,0,36.992,0.0034325556449450257,0.0016367666465161592,0,0,0.023619251937836008
19620,"Del Rio, TX Micro Area",49027,7612,611,40086,285,0.1552613865829033,0.012462520651885696,0.8176311012299345,0.005813123380994146,0.9478260869565217,0.9534883720930233,0.8653846153846154,0.6114221724524076,0.3966697502312673,0.3627906976744186,0.34134615384615385,0.13011456628477905,483,1912,0.0651137447214276,0.2526150627615063,0.06610927474236827,45521,66429,43108,NA,41272,0.19899999999999998,0.07200000000000001,0.07400000000000001,0.07200000000000001,0.22699999999999998,0.23800000000000002,0.198,0.06,0.128,0.057999999999999996,0.186,0.682,0.591,0.604,0.609,0.759,0.584,0.518,0.408,0.423,0.628,0.545,0.057,0.059000000000000004,0,0,0.055999999999999994,30206,29820,41216,64550,20108,3679.764,422.26800000000003,201.08,15664.132000000001,57,0,0,0,57,0.002834692659637955,0,0,0,0.003638886597738068
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",634773,461537,65816,81410,11859,0.72708984156541,0.10368430919399534,0.1282505714641297,0.018682269094621225,0.918625450262282,0.8577964253543829,0.8729622729389847,0.8362740166985213,0.2470409379151658,0.18496657658938984,0.45225896599906845,0.17108942762297555,8061,31352,0.06661369073671955,0.2571127838734371,0.05665302388669395,48066,50898,33376,52997,39116,0.146,0.11699999999999999,0.259,0.191,0.21100000000000002,0.325,0.23399999999999999,0.107,0.155,0.08199999999999999,0.237,0.9029999999999999,0.516,0.5,0.551,0.562,0.568,0.48700000000000004,0.475,0.508,0.5329999999999999,0.528,0.055999999999999994,0.05,0.076,0.052000000000000005,0.07,31462,26805,40907,53457,256828,188768.58,26710.112,5393.388000000001,31846.672000000002,2343,1208.988,852.852,25.773000000000003,271.788,0.009122837073839301,0.006404603986532082,0.03192992975843755,0.004778628943439634,0.008534266940043217
19700,"Deming, NM Micro Area",24264,7301,271,16164,168,0.3008984503791625,0.01116880975931421,0.6661721068249258,0.006923837784371909,0.9048579593208943,0.819047619047619,0.9605263157894737,0.5321342399649046,0.20440410152966884,0,0.5789473684210527,0.06646194340864224,191,1172,0.07545226292409708,0.16296928327645052,0.10393351800554017,27377,30394,NA,NA,25299,0.302,0.217,0.563,0.363,0.332,0.321,0.17600000000000002,0.067,0.078,0.044000000000000004,0.122,0.686,0.47100000000000003,0.35100000000000003,0.23,0.715,0.539,0.414,0.315,0.152,0.5489999999999999,0.47200000000000003,0.12,0.10300000000000001,0.33899999999999997,0.233,0.125,19532,20673,40647,51250,7516,2006.772,37.58,82.676,5276.232000000001,51,3.0090000000000003,0,0,47.99099999999999,0.006785524215007983,0.0014994229538781688,0,0,0.00909569556456198
19740,"Denver-Aurora-Lakewood, CO Metro Area",2850221,1831881,154789,655623,116707,0.6427154245232212,0.05430771859445285,0.2300253208435416,0.04094664940016932,0.967718752309907,0.8934299963414399,0.8516779669284426,0.6955775965222355,0.5091331435885764,0.2629638187664876,0.5193892980830204,0.15738860285642145,91712,189682,0.09687548199742799,0.4835039698020898,0.05661098253426786,75565,84430,49009,76541,54379,0.094,0.061,0.185,0.11,0.161,0.2,0.20199999999999999,0.076,0.272,0.157,0.42900000000000005,0.907,0.7120000000000001,0.713,0.695,0.693,0.7140000000000001,0.682,0.687,0.645,0.669,0.68,0.04,0.035,0.07,0.033,0.045,46039,34433,57905,73054,1520232,1035277.9919999999,77531.832,62329.511999999995,308607.096,63723,35366.265,8283.99,3632.2110000000002,14019.06,0.04191662851459514,0.03416112896563921,0.10684630797837978,0.05827433720321764,0.045426888045374036
19760,"DeRidder, LA Micro Area",36769,29435,4575,1363,113,0.8005384971035383,0.12442546710544208,0.03706927030922788,0.003073241045445892,0.8541832669322709,0.8065573770491803,0.6805555555555556,0.8850746268656716,0.17963147410358565,0.14065573770491804,0.041666666666666664,0.2746268656716418,417,1878,0.07685382222949746,0.2220447284345048,0.0652848173084197,50738,52349,33861,76250,66250,0.172,0.157,0.294,0.175,0.19,0.381,0.22399999999999998,0.067,0.12300000000000001,0.053,0.17600000000000002,0.848,0.5489999999999999,0.545,0.546,0.621,0.679,0.495,0.494,0.467,0.621,0.648,0.079,0.077,0.11699999999999999,0,0.008,38689,32167,42753,60500,14287,11529.609000000002,1743.014,71.435,585.7669999999999,31,31,0,0,0,0.0021698047175754184,0.0026887295137241855,0,0,0
19780,"Des Moines-West Des Moines, IA Metro Area",634201,514293,31776,46156,25436,0.8109306040198612,0.05010398911386138,0.07277818861843485,0.04010715845607307,0.9553520224470784,0.8415306512364212,0.7571269211700545,0.6148697869240576,0.3912041246226882,0.1938424586494896,0.40642042637580567,0.1320342378437443,10795,25966,0.061993257761691484,0.4157359624123854,0.05275594387423672,68669,72210,37303,68954,48533,0.1,0.07200000000000001,0.27899999999999997,0.121,0.225,0.249,0.203,0.10400000000000001,0.255,0.114,0.369,0.925,0.723,0.7190000000000001,0.727,0.7240000000000001,0.7559999999999999,0.693,0.6940000000000001,0.6609999999999999,0.688,0.7120000000000001,0.039,0.034,0.091,0.049,0.057,44472,32675,58809,72559,334440,280929.6,14715.360000000002,13377.6,20400.839999999997,4063,2466.241,650.08,410.36299999999994,446.93,0.01214866642746083,0.008778857763653244,0.044176968827130285,0.03067538272933859,0.021907431262634287
19820,"Detroit-Warren-Dearborn, MI Metro Area",4317179,2873928,955994,189312,184065,0.6656958166432293,0.22143950945744895,0.04385085723802511,0.042635480252266586,0.9187815501607589,0.8560176658279074,0.9017792854056995,0.7095018459414302,0.32943091791945756,0.1741452437157903,0.6627918140070723,0.20010205204654374,51453,124033,0.04174431342984698,0.4148331492425403,0.08891943428455165,58544,67529,34972,93100,49455,0.151,0.1,0.29,0.121,0.218,0.267,0.23399999999999999,0.09,0.183,0.12300000000000001,0.306,0.897,0.623,0.629,0.591,0.6579999999999999,0.6679999999999999,0.579,0.597,0.505,0.627,0.614,0.071,0.05,0.145,0.047,0.08,41132,29870,58442,78165,1963571,1392171.8390000002,367187.77699999994,90324.266,76579.269,27181,5599.286000000001,19434.415,570.801,652.3439999999999,0.013842636706286658,0.004021979071220101,0.05292772858286076,0.006319464583304779,0.008518545665407173
19860,"Dickinson, ND Micro Area",30876,27118,668,1638,428,0.8782873429200674,0.021634926803990154,0.05305091333074233,0.013861899209742195,0.9215321477428181,0.7341772151898734,1,0.9478138222849083,0.22807113543091656,0.22784810126582278,0.8602941176470589,0.2397743300423131,474,1709,0.0851604544548535,0.27735517846693974,0.04469135802469136,75708,81588,40040,2499,NA,0.08800000000000001,0.061,0.231,0.703,0.24600000000000002,0.33,0.239,0.12,0.166,0.063,0.229,0.9179999999999999,0.713,0.7170000000000001,0.757,0.429,0.748,0.6890000000000001,0.693,0.691,0.429,0.748,0.033,0.033,0.087,0,0,49126,41312,49871,67537,16167,14550.3,371.841,177.83700000000002,711.3480000000001,168,168,0,0,0,0.010391538318797551,0.011546153687552834,0,0,0
19940,"Dixon, IL Micro Area",34527,29847,1754,2077,210,0.8644539056390651,0.05080082254467518,0.060155820082833725,0.0060821965418368235,0.9174988547869903,0.6589147286821705,0.927710843373494,0.6341072858286629,0.18433348602840127,0.05426356589147287,0.5542168674698795,0.11609287429943956,230,1831,0.0733368045820483,0.12561441835062806,0.06409226950872327,57901,58218,43779,NA,53068,0.109,0.107,0.19899999999999998,0,0.106,0.342,0.258,0.11199999999999999,0.10400000000000001,0.073,0.177,0.889,0.5670000000000001,0.604,0.11699999999999999,0.51,0.429,0.542,0.578,0.11699999999999999,0.505,0.397,0.044000000000000004,0.043,0,0.01,0.076,36316,32600,48668,63935,15178,14024.472000000002,197.31400000000002,91.068,607.12,85,53.04,27.965,3.995,0,0.0056002108314665965,0.003781960561509909,0.1417284125809623,0.043868318179821675,0
19980,"Dodge City, KS Micro Area",34484,13856,668,18809,514,0.40180953485674514,0.019371302633105207,0.5454413641108921,0.01490546340331748,0.9302875147695944,0.7618069815195072,0.7482678983833718,0.46759057180270625,0.2790468688460024,0.08418891170431211,0.36027713625866054,0.05718027062418158,295,1282,0.06272629415794109,0.23010920436817472,0.0513571048430016,53072,60740,NA,58359,49572,0.14400000000000002,0.078,0.068,0,0.203,0.249,0.187,0.10300000000000001,0.114,0.062,0.176,0.7150000000000001,0.708,0.659,0.521,0.868,0.758,0.665,0.627,0.47200000000000003,0.843,0.7040000000000001,0.059000000000000004,0.044000000000000004,0.094,0.028999999999999998,0.07200000000000001,32904,30631,45063,55052,16555,7168.315,264.88,364.21,8542.38,14,11.998,2.0020000000000002,0,0,8.456659619450317e-4,0.0016737545713323145,0.007558139534883722,0,0
20020,"Dothan, AL Metro Area",147967,103866,35082,4912,957,0.7019538140261005,0.2370934059621402,0.03319659113180642,0.006467658329222056,0.870950687936982,0.7461972466711804,0.8380187416331994,0.6706827309236948,0.21371644572501025,0.10471676822387722,0.3627844712182062,0.13453815261044177,1018,4345,0.04240555127216654,0.23429228998849252,0.059928015460718784,44275,51085,28739,51528,39306,0.188,0.134,0.32799999999999996,0.128,0.276,0.32899999999999996,0.22899999999999998,0.092,0.11800000000000001,0.07,0.188,0.8379999999999999,0.561,0.557,0.562,0.632,0.631,0.518,0.523,0.493,0.616,0.584,0.073,0.055999999999999994,0.121,0.022000000000000002,0.067,31798,25634,44460,54967,60449,44188.219,12996.535,483.59200000000004,1934.3680000000002,44,23.98,20.02,0,0,7.278863173915201e-4,5.426785813657708e-4,0.001540410578665775,0,0
20060,"Douglas, GA Micro Area",42961,25053,12028,4926,327,0.5831568166476572,0.27997486092036966,0.11466213542515305,0.007611554665859733,0.8201573199026654,0.7742232754081095,0.37628865979381443,0.43136383829409153,0.17344802218323807,0.04976303317535545,0.08247422680412371,0.07063527321190582,265,1358,0.04866162611531157,0.195139911634757,0.09350958175968667,38266,42107,27967,59345,33542,0.223,0.168,0.325,0,0.281,0.386,0.182,0.07400000000000001,0.077,0.055,0.132,0.7740000000000001,0.519,0.537,0.434,0.235,0.643,0.495,0.514,0.41200000000000003,0.235,0.602,0.046,0.042,0.051,0,0.064,28803,26940,39634,63379,16386,10306.794,3785.166,65.54400000000001,1933.5480000000002,23,0,20.999000000000002,0,2.001,0.0014036372513120956,0,0.0055477091361382834,0,0.0010348850920690873
20100,"Dover, DE Metro Area",174822,108687,42782,12180,3470,0.6217009300888904,0.24471748406951072,0.06967086522291245,0.019848760453489836,0.8831799656524748,0.8774381585830655,0.763671875,0.7484720263281617,0.23877938123189707,0.23185860548538972,0.41171875,0.18257326437862403,1550,5994,0.05164703550841397,0.2585919252585919,0.06516383918196607,58775,62456,51217,65579,45807,0.136,0.10099999999999999,0.17800000000000002,0.204,0.217,0.332,0.222,0.08199999999999999,0.146,0.08900000000000001,0.235,0.871,0.625,0.621,0.62,0.647,0.6779999999999999,0.5720000000000001,0.568,0.5710000000000001,0.613,0.62,0.059000000000000004,0.055,0.065,0.043,0.054000000000000006,37882,32050,49940,64392,79753,51440.685,19459.732,1834.319,5263.697999999999,802,425.06,288.72,0,29.674,0.01005604804834928,0.008263109249031191,0.014836792202482543,0,0.005637481481650354
20140,"Dublin, GA Micro Area",57148,33435,20840,1470,554,0.5850598446139847,0.36466717995380415,0.02572268495835375,0.009694127528522433,0.8713282116593402,0.7767850205889208,0.9575070821529745,0.6623616236162362,0.1664680990920669,0.10014761867764742,0.40226628895184136,0.18450184501845018,286,1663,0.043390909565308146,0.1719783523752255,0.08367406542056074,37706,42846,25792,88250,46838,0.26,0.19399999999999998,0.34700000000000003,0.04,0.436,0.435,0.17300000000000001,0.083,0.081,0.065,0.14600000000000002,0.837,0.508,0.517,0.491,0.665,0.614,0.479,0.493,0.451,0.644,0.609,0.057,0.045,0.081,0.031,0.008,31464,27307,41546,60336,21202,13357.26,6996.66,275.62600000000003,508.84799999999996,19,19,0,0,0,8.961418734081691e-4,0.0014224474181082048,0,0,0
20180,"DuBois, PA Micro Area",80216,74692,2029,2341,397,0.9311359329809514,0.02529420564475915,0.029183703999202153,0.00494913732921113,0.8832022430995558,0.6628415300546449,0.6862745098039216,0.7036466358500256,0.1459653339159566,0.0546448087431694,0.3865546218487395,0.09193631227529532,444,2597,0.043830483873689895,0.17096649980747017,0.07671696066860187,47270,47455,8670,25197,NA,0.149,0.14,0.669,0.35200000000000004,0.40399999999999997,0.491,0.134,0.10099999999999999,0.095,0.048,0.14300000000000002,0.869,0.5429999999999999,0.57,0.076,0.35200000000000004,0.23399999999999999,0.504,0.532,0.049,0.35200000000000004,0.174,0.071,0.067,0.354,0,0.258,31545,28337,42684,56589,33292,32559.576,99.876,133.168,366.21200000000005,78,78,0,0,0,0.002342905202451039,0.0023956085914632304,0,0,0
20220,"Dubuque, IA Metro Area",96802,88171,3263,2315,1157,0.9108386190367967,0.03370798124005702,0.023914795148860562,0.01195223239189273,0.9314541328158406,0.8612153038259565,0.8623376623376623,0.665,0.30590731177844294,0.1972993248312078,0.4753246753246753,0.288,1042,2754,0.042654689073027184,0.3783587509077705,0.05995303939472998,61321,63158,17279,64028,38690,0.11699999999999999,0.094,0.54,0.125,0.27699999999999997,0.33,0.198,0.092,0.19699999999999998,0.10800000000000001,0.305,0.925,0.682,0.682,0.7120000000000001,0.654,0.726,0.653,0.657,0.57,0.609,0.667,0.040999999999999995,0.036000000000000004,0.2,0.037000000000000005,0.078,38338,31720,46500,59150,49726,46493.81,1093.9720000000002,646.438,994.52,455,342.16,65.975,0,46.865,0.009150142782447815,0.007359259221818991,0.06030775924795149,0,0.047123235329606245
20260,"Duluth, MN-WI Metro Area",279022,253707,4142,4580,2734,0.909272387123596,0.014844707585781765,0.016414476277856225,0.009798510511715921,0.9483367652721276,0.8282490597576264,0.7642762284196547,0.8149284253578732,0.2778307914664702,0.14249895528625156,0.3193891102257636,0.22750511247443764,2293,7713,0.04019951216461317,0.29729028912226113,0.08096150260209184,54022,55156,27863,35893,44737,0.14300000000000002,0.125,0.46399999999999997,0.32,0.225,0.293,0.24600000000000002,0.13,0.182,0.08900000000000001,0.271,0.9400000000000001,0.624,0.627,0.493,0.604,0.6559999999999999,0.593,0.598,0.461,0.5670000000000001,0.596,0.047,0.043,0.065,0.057999999999999996,0.085,38361,30217,47846,64435,133784,124686.68800000001,1337.84,1337.84,1739.192,2472,1987.4880000000003,143.376,84.04799999999999,98.88,0.01847754589487532,0.015939857188283002,0.10716976619027688,0.06282365604257609,0.05685398736884714
