cbsa_code,cbsa_name,S0802_C01_001E,S0802_C01_001M,S0802_C01_012E,S0802_C01_012M,S0802_C01_013E,S0802_C01_013M,S0802_C01_014E,S0802_C01_014M,S0802_C01_015E,S0802_C01_015M,S0802_C01_016E,S0802_C01_016M,S0802_C01_017E,S0802_C01_017M,S0802_C01_018E,S0802_C01_018M,S0802_C01_019E,S0802_C01_019M,S0802_C01_020E,S0802_C01_020M,S0802_C02_001E,S0802_C02_001M,S0802_C02_012E,S0802_C02_012M,S0802_C02_013E,S0802_C02_013M,S0802_C02_014E,S0802_C02_014M,S0802_C02_015E,S0802_C02_015M,S0802_C02_016E,S0802_C02_016M,S0802_C02_017E,S0802_C02_017M,S0802_C02_018E,S0802_C02_018M,S0802_C02_019E,S0802_C02_019M,S0802_C02_020E,S0802_C02_020M,S0802_C04_001E,S0802_C04_001M,S0802_C04_012E,S0802_C04_012M,S0802_C04_013E,S0802_C04_013M,S0802_C04_014E,S0802_C04_014M,S0802_C04_015E,S0802_C04_015M,S0802_C04_016E,S0802_C04_016M,S0802_C04_017E,S0802_C04_017M,S0802_C04_018E,S0802_C04_018M,S0802_C04_019E,S0802_C04_019M,S0802_C04_020E,S0802_C04_020M,S1501_C02_009E,S1501_C02_009M,S1501_C02_010E,S1501_C02_010M,S1501_C02_011E,S1501_C02_011M,S1501_C02_012E,S1501_C02_012M,S1501_C02_013E,S1501_C02_013M,S1501_C01_028E,S1501_C01_028M,S1501_C01_029E,S1501_C01_029M,S1501_C01_030E,S1501_C01_030M,S1501_C01_031E,S1501_C01_031M,S1501_C01_032E,S1501_C01_032M,S1501_C01_033E,S1501_C01_033M,S1501_C01_034E,S1501_C01_034M,S1501_C01_035E,S1501_C01_035M,S1501_C01_036E,S1501_C01_036M,S1501_C01_037E,S1501_C01_037M,S1501_C01_038E,S1501_C01_038M,S1501_C01_039E,S1501_C01_039M,S1501_C01_040E,S1501_C01_040M,S1501_C01_041E,S1501_C01_041M,S1501_C01_042E,S1501_C01_042M,S1501_C01_043E,S1501_C01_043M,S1501_C01_044E,S1501_C01_044M,S1501_C01_045E,S1501_C01_045M,S1501_C01_046E,S1501_C01_046M,S1501_C01_047E,S1501_C01_047M,S1501_C01_048E,S1501_C01_048M,S1501_C01_049E,S1501_C01_049M,S1501_C01_050E,S1501_C01_050M,S1501_C01_051E,S1501_C01_051M,S1501_C01_052E,S1501_C01_052M,S1501_C01_053E,S1501_C01_053M,S1501_C01_054E,S1501_C01_054M,S2301_C02_001E,S2301_C02_001M,S2301_C02_012E,S2301_C02_012M,S2301_C02_013E,S2301_C02_013M,S2301_C02_014E,S2301_C02_014M,S2301_C02_015E,S2301_C02_015M,S2301_C02_016E,S2301_C02_016M,S2301_C02_017E,S2301_C02_017M,S2301_C02_018E,S2301_C02_018M,S2301_C02_019E,S2301_C02_019M,S2301_C02_020E,S2301_C02_020M,S2301_C03_001E,S2301_C03_001M,S2301_C03_012E,S2301_C03_012M,S2301_C03_013E,S2301_C03_013M,S2301_C03_014E,S2301_C03_014M,S2301_C03_015E,S2301_C03_015M,S2301_C03_016E,S2301_C03_016M,S2301_C03_017E,S2301_C03_017M,S2301_C03_018E,S2301_C03_018M,S2301_C03_019E,S2301_C03_019M,S2301_C03_020E,S2301_C03_020M,S2301_C04_001E,S2301_C04_001M,S2301_C04_012E,S2301_C04_012M,S2301_C04_013E,S2301_C04_013M,S2301_C04_014E,S2301_C04_014M,S2301_C04_015E,S2301_C04_015M,S2301_C04_016E,S2301_C04_016M,S2301_C04_017E,S2301_C04_017M,S2301_C04_018E,S2301_C04_018M,S2301_C04_019E,S2301_C04_019M,S2301_C04_020E,S2301_C04_020M,S1701_C03_001E,S1701_C03_001M,S1701_C03_013E,S1701_C03_013M,S1701_C03_014E,S1701_C03_014M,S1701_C03_015E,S1701_C03_015M,S1701_C03_016E,S1701_C03_016M,S1701_C03_017E,S1701_C03_017M,S1701_C03_018E,S1701_C03_018M,S1701_C03_019E,S1701_C03_019M,S1701_C03_020E,S1701_C03_020M,S1701_C03_021E,S1701_C03_021M,C15010B_001E,C15010B_001M,C15010B_002E,C15010B_002M,C15010B_003E,C15010B_003M,C15010B_004E,C15010B_004M,C15010B_005E,C15010B_005M,C15010B_006E,C15010B_006M,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,B19013_001E,B19013_001M,B19013A_001E,B19013A_001M,B19013B_001E,B19013B_001M,B19013C_001E,B19013C_001M,B19013D_001E,B19013D_001M,B19013E_001E,B19013E_001M,B19013F_001E,B19013F_001M,B19013G_001E,B19013G_001M,B19013H_001E,B19013H_001M,B19013I_001E,B19013I_001M,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B08201_001E,B08201_001M,B08201_002E,B08201_002M,C15010_001E,C15010_001M,C15010_002E,C15010_002M,C15010_003E,C15010_003M,C15010_004E,C15010_004M,C15010_005E,C15010_005M,C15010_006E,C15010_006M,C15010D_001E,C15010D_001M,C15010D_002E,C15010D_002M,C15010D_003E,C15010D_003M,C15010D_004E,C15010D_004M,C15010D_005E,C15010D_005M,C15010D_006E,C15010D_006M,C15010H_001E,C15010H_001M,C15010H_002E,C15010H_002M,C15010H_003E,C15010H_003M,C15010H_004E,C15010H_004M,C15010H_005E,C15010H_005M,C15010H_006E,C15010H_006M,C15010I_001E,C15010I_001M,C15010I_002E,C15010I_002M,C15010I_003E,C15010I_003M,C15010I_004E,C15010I_004M,C15010I_005E,C15010I_005M,C15010I_006E,C15010I_006M
10140,"Aberdeen, WA Micro Area",30854,1960,90.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9,2.5,22788,1839,93.5,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,2.9,594,516,69.9,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.9,35.2,36.8,3.4,23.9,3.2,11.9,2.1,11.5,2.6,7.9,2.1,49436,513,45426,1030,9300,1650,45967,78,42920,821,9189,1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4064,303,2931,599,168,161,53.8,3.2,54.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2,3.5,50.5,3.1,51.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.8,3.5,5.8,2,5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.5,9.8,2.7,9.4,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16.2,8.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35738,3262,29875,11487,31323,2545,35402,6874,50578,11332,71426,17114,54932,517,4366,1001,20219,1873,19688,1916,6307,1431,4352,1137,30937,1935,1934,700,12754,1760,11076,1583,3106,975,2067,861,19756,1847,1406,549,6094,1183,7463,1466,2702,989,2091,708,568,320,5,9,304,299,68,123,93,103,98,117,3671,741,1021,526,1067,538,1081,507,406,254,96,126,61026,3531,61092,3796,126832,53000,NA,NA,54366,22521,NA,NA,61686,52684,NA,NA,62449,4821,51537,25054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29920,1485,1949,702,10659,1835,3405,922,861,403,1031,520,2311,829,3051,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9189,1624,3021,900,788,398,1000,503,1850,812,2530,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10180,"Abilene, TX Metro Area",79943,2661,83.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6,1.7,65.1,1.9,63002,2876,83.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,2.1,66.8,2.5,138,171,100,66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1,7.9,2.9,7.9,32.1,2.6,25.7,2.4,8.1,1.3,16.3,2,7.8,1.3,90205,2233,81886,2564,23060,2574,73074,1734,68564,1812,20712,2336,9031,926,8509,969,1362,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5658,1400,4205,1297,665,486,NA,NA,NA,NA,NA,NA,23332,1031,17796,1538,2967,859,61.2,1.9,62.3,2,55.5,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.2,4.5,60.8,2.2,56.1,2.2,57.8,2.3,47.4,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,5.2,56.3,2.4,2.4,1,2.3,1,4.4,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.2,1.2,0.6,13.7,2.6,11.9,2.5,22.5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,5.6,10.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32944,3166,22706,8130,26999,4054,32419,3714,47331,5726,58864,11982,109224,2185,10996,1957,35113,2970,36815,3089,17779,2221,8521,1440,69497,3306,6915,1428,24733,2646,21581,2454,11296,1854,4972,944,29995,2686,1983,586,8468,1384,12613,2086,4579,1108,2352,766,2456,1032,0,234,495,320,1212,840,295,249,454,420,7276,1274,2098,748,1417,736,1409,773,1609,718,743,407,54808,3748,56222,3930,51364,23904,NA,NA,NA,NA,NA,NA,38958,18049,26327,14711,58046,4401,47555,9721,109224,2185,10996,1957,35113,2970,36815,3089,17779,2221,8521,1440,93098,2940,8649,1702,30443,2698,30439,2820,16128,2145,7439,1275,6458,1548,659,579,1930,790,2689,909,634,345,546,400,7436,1728,1567,666,2260,652,2580,1033,711,522,318,277,1966,926,121,138,480,420,1107,699,221,295,37,60,266,253,0,234,0,234,0,234,85,106,181,220,171795,2878,128758,2263,107817,2246,14448,898,127,156,2993,500,0,234,339,379,3034,1003,68,130,2966,1017,43037,1894,61750,2032,3486,1037,26300,2742,7052,1384,3098,958,5516,1122,5138,1155,5496,1107,1012,393,147,125,421,219,306,266,0,234,138,169,20712,2336,6044,1265,2083,768,4188,979,4353,1036,4044,918,2967,859,654,419,312,315,598,438,639,359,764,514
10300,"Adrian, MI Micro Area",42885,1885,95.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4,1.9,36127,2035,95.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9,2.6,426,419,100,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,51.6,35.4,2.8,23.2,2.4,10.4,1.6,13.7,1.6,7.6,1.4,65503,693,59002,1170,14247,1443,61402,57,56254,1053,13554,1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395,658,3042,753,748,571,58.1,2.1,58.8,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,1.9,54.8,2.2,55.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7,2.2,5.6,1.9,5.8,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,1.7,12.8,2.8,12.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,15.7,10.1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35302,3030,27007,7119,30608,4531,32910,5080,50102,5477,61053,11628,69088,684,6766,1102,24438,1941,23184,1712,9466,1124,5234,998,50678,1733,5503,1121,18278,1736,16869,1437,6578,1057,3450,860,16651,1596,743,214,5783,1016,5832,1025,2594,663,1699,582,61,82,0,175,45,78,16,26,0,175,0,175,1698,756,520,533,332,285,467,231,294,298,85,101,53865,3844,54528,3935,NA,NA,NA,NA,NA,NA,NA,NA,45288,31402,46846,9202,56305,2977,27187,19490,69088,684,6766,1102,24438,1941,23184,1712,9466,1124,5234,998,62183,1458,5724,1067,22126,1959,20748,1641,8910,1101,4675,869,3712,1067,763,308,877,313,1398,666,245,181,429,493,2157,722,196,197,926,347,789,544,199,148,47,57,1036,434,83,86,509,208,249,220,112,150,83,116,0,175,0,175,0,175,0,175,0,175,0,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38499,1322,1857,599,14700,1463,3408,752,1944,710,3377,717,3713,784,2258,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13554,1304,3333,732,1616,523,3085,639,3412,702,2108,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10380,"Aguadilla-Isabela, PR Metro Area",78762,4226,77.7,3,NA,NA,NA,NA,NA,NA,NA,NA,16.7,2.7,NA,NA,94.5,1.7,4.8,1.6,65052,4070,77.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,16.8,3.2,NA,NA,96.5,1.6,2.9,1.4,772,667,93.1,12.6,NA,NA,NA,NA,NA,NA,NA,NA,0,25.1,NA,NA,100,25.1,0,25.1,29,2.3,9.9,1.3,9.5,1.2,16.9,1.9,5.5,1,161969,4653,116165,5196,37346,4061,7375,1561,6356,1537,2518,897,5204,1607,3689,1322,753,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37214,4291,24922,3934,7923,2069,5912,1727,4113,1300,1196,626,201029,3423,141481,4354,44688,4001,37.2,1.9,37.5,2.1,NA,NA,NA,NA,NA,NA,NA,NA,36.1,4.5,NA,NA,36.9,2,NA,NA,32.5,1.7,32.9,2,NA,NA,NA,NA,NA,NA,NA,NA,30.6,4.3,NA,NA,32.2,1.9,NA,NA,12.1,1.8,12,2.2,NA,NA,NA,NA,NA,NA,NA,NA,15.3,5.7,NA,NA,12.6,1.9,NA,NA,50.8,2.7,47.9,3.3,39.7,13.5,NA,NA,NA,NA,NA,NA,63.8,5.8,52.8,15,51.2,2.6,35.7,10.7,753,378,128,171,41,76,284,252,200,191,100,94,16416,764,10637,2576,13890,1204,16173,1417,21602,1997,29833,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16311,687,16982,880,17178,4509,NA,NA,NA,NA,NA,NA,13078,3000,11648,4372,21228,17572,16132,718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101568,3005,13441,1638,47320,4252,12970,2521,7132,1390,11582,1833,10136,1807,5500,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2518,897,579,473,134,202,256,272,531,368,1018,672,44688,4001,12332,2473,6998,1398,11326,1816,9605,1736,4427,1174
10420,"Akron, OH Metro Area",345752,6129,83.6,0.7,10.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9,0.7,293150,6824,85.6,0.9,9.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9,0.9,3264,1319,18.5,10.4,71.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,10.4,32.2,1.3,20.7,1,7.7,0.6,20.1,1,11.7,0.8,410816,802,385272,2647,139679,5886,404275,478,379651,2554,137362,5748,54109,1418,49015,1879,8214,1840,NA,NA,NA,NA,NA,NA,12880,1236,8067,1646,5050,1283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8918,2195,7726,1922,2094,1052,8385,525,7008,731,2683,837,64.6,1,64.6,1,65.8,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5,1,61.1,1,61.5,1.1,58.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.4,1.1,5.2,0.6,4.5,0.7,10.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.7,13.9,1.2,10.2,1.2,32.5,5.6,NA,NA,23.5,12.3,NA,NA,NA,NA,27,9.6,19.8,9.1,10.1,1.1,8214,1840,2354,931,736,503,2257,872,633,361,2234,936,39146,1427,26523,4763,31142,1012,35643,1385,52185,2883,64122,5303,489241,1033,37410,3684,157491,6150,138951,5161,98114,4762,57275,3969,358665,5009,22373,2509,123991,5492,109060,4280,67792,4208,35449,2906,100804,5366,7684,1566,27868,2863,25598,2940,24350,2703,15304,2157,3774,1132,399,461,540,354,1170,587,925,526,740,572,25998,2879,6954,1666,5092,1941,3123,1093,5047,1606,5782,1400,57158,1720,61510,1323,32798,2606,52224,52304,59079,25195,NA,NA,67400,29823,31512,12120,62067,1404,38588,4796,489241,1033,37410,3684,157491,6150,138951,5161,98114,4762,57275,3969,441924,5018,33133,3650,143421,5966,126884,5285,87013,4466,51473,3561,27547,3242,2830,1007,8750,1968,8009,1390,5862,1585,2096,652,13441,2498,1251,611,3685,1283,2584,904,3791,1414,2130,734,5234,1867,140,191,1445,1063,1228,1026,1235,759,1186,853,1095,627,56,102,190,204,246,226,213,263,390,374,703479,NA,687872,NA,556281,2072,86575,3397,921,520,21443,2298,77,155,2162,2087,20413,4244,512,453,19901,4280,15607,NA,285647,3498,21373,3004,155389,5965,44126,4255,16207,1807,35024,2673,24830,2124,35202,3444,5050,1283,2718,1001,85,119,1086,477,338,285,823,485,137362,5748,37920,3760,15195,1579,30650,2585,22991,1986,30606,3136,2683,837,374,299,343,376,568,508,436,425,962,741
10460,"Alamogordo, NM Micro Area",24978,2055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19802,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,4.2,29.5,3.7,8.9,2.4,8.6,2.1,5.7,1.7,36630,1246,31373,1752,5539,1255,24352,354,22571,923,4599,1102,NA,NA,NA,NA,NA,NA,3196,344,2627,395,392,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2868,875,1993,689,135,171,NA,NA,NA,NA,NA,NA,15634,710,11348,1574,1239,523,51.3,3.5,51.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1,4.9,39.1,3.5,38.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,5.5,10.3,4.2,10.6,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,4.8,23.7,6.1,22.6,6.6,NA,NA,25.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,26,10.1,20.4,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26096,4381,12964,5630,18681,4224,29390,4145,40356,9613,77133,21346,45409,871,6846,1619,14645,1951,17448,2040,3887,958,2583,790,12441,1769,1510,775,4538,1079,4941,1327,762,355,690,366,24526,1340,1352,652,8759,1532,9751,1549,2979,956,1685,596,803,400,0,210,0,210,757,397,0,210,46,83,7639,1687,3984,1454,1348,812,1999,781,146,157,162,189,39371,6361,40219,6822,45501,31837,26466,19938,41595,28508,NA,NA,33803,5494,65281,46893,43854,6363,29966,6252,45409,871,6846,1619,14645,1951,17448,2040,3887,958,2583,790,39229,1776,5514,1535,12625,1980,15600,2075,3429,939,2061,743,1877,768,301,234,573,499,855,462,67,118,81,136,849,445,225,178,239,224,224,192,121,204,40,66,1782,840,235,365,793,537,338,264,135,138,281,271,1672,876,571,375,415,325,431,307,135,169,120,198,67490,NA,41456,NA,32511,140,2310,297,4544,186,450,541,0,210,172,183,1469,647,43,72,1426,652,26034,NA,24133,1355,1746,713,6470,1307,1825,610,588,364,1659,622,1261,511,1137,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4599,1102,1569,593,420,300,875,424,779,410,956,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10500,"Albany, GA Metro Area",57569,3236,44.6,2.6,50.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8,2.5,44118,4167,46.8,3.8,51,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8,3.8,1489,924,10.5,16,89.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,16,29.2,2.9,23.8,3.6,10.1,1.9,9.6,1.8,10,2.3,43813,1347,38770,2281,11523,1691,42843,1210,37891,2250,11062,1754,50020,1771,39058,2647,7083,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6,2.5,54.8,3.4,57.7,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3,3.5,50.4,2.8,51.9,3.4,48.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4,3.4,10.5,3.1,4.7,2.9,15.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,2.9,22.6,3.5,10.1,3.3,33.1,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,3.4,7083,1964,1802,783,417,401,1413,1017,1789,659,1662,876,31880,1646,24033,12921,26495,4732,30976,2061,44883,13747,51987,11712,97186,1987,16748,2951,28351,2834,32968,3593,9354,1756,9765,2208,70208,2896,11886,2379,21784,2816,23282,2679,6117,1363,7139,1897,24589,3042,3787,1335,6096,2095,9454,2194,2815,922,2437,887,257,216,0,234,34,64,7,12,134,187,82,141,2132,808,1075,540,437,338,225,172,288,273,107,93,40625,3863,55326,9837,26598,6640,NA,NA,42987,32473,NA,NA,NA,NA,33917,29866,56551,9956,32327,14148,97186,1987,16748,2951,28351,2834,32968,3593,9354,1756,9765,2208,82214,3704,13622,2699,23956,2861,27529,3321,8075,1573,9032,2159,7499,1933,1431,803,2750,1000,2247,1063,882,575,189,195,5470,2221,1498,970,901,488,2267,1650,327,363,477,382,1710,1329,57,102,706,691,810,926,70,127,67,82,293,290,140,226,38,54,115,146,0,234,0,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54128,2054,6268,1505,19119,2853,5724,1508,1684,823,4273,1236,3406,887,4032,1086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11062,1754,3738,1256,1164,618,2682,773,1443,529,2035,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
