cbsa,cbsaname,naics,sector,measure,year2004,year2005,year2006,year2007,year2008,year2009,year2010,year2011,year2012,year2013,year2014,year2015,cbsa_code
17140,"Cincinnati, OH-KY-IN",11,Agriculture,actual job density,805.2105712890625,919.841064453125,1002.3560180664062,760.78515625,612.8299560546875,558.13128662109375,638.58544921875,1185.2166748046875,5786.44287109375,1021.0164794921875,799.90264892578125,742.56939697265625,17140
17140,"Cincinnati, OH-KY-IN",21,Mining,actual job density,616.58135986328125,572.0272216796875,418.1786804199219,458.54913330078125,511.845458984375,512.521728515625,867.6412353515625,895.56671142578125,938.36163330078125,1211.6778564453125,530.82696533203125,1220.089599609375,17140
17140,"Cincinnati, OH-KY-IN",22,Utilities,actual job density,3687.5341796875,3503.749755859375,3225.373291015625,3196.04736328125,3079.86865234375,1765.4166259765625,1781.504150390625,2158.477783203125,1653.9984130859375,1351.2119140625,2154.962158203125,1895.591796875,17140
17140,"Cincinnati, OH-KY-IN",23,Construction,actual job density,2460.603515625,2727.69970703125,2635.228271484375,2763.012451171875,2866.747802734375,2880.931640625,3069.25537109375,2837.411865234375,2742.043701171875,2716.945556640625,2993.665283203125,2760.043212890625,17140
17140,"Cincinnati, OH-KY-IN",31,Manufacturing,actual job density,3508.906005859375,3510.621826171875,3242.444091796875,3244.48046875,3257.017822265625,3239.193115234375,3192.859619140625,3253.4345703125,2952.26513671875,2932.059326171875,2855.107177734375,3696.303955078125,17140
17140,"Cincinnati, OH-KY-IN",42,Wholesale,actual job density,3560.494140625,3791.62158203125,3838.0791015625,3860.987060546875,3478.097900390625,3785.1767578125,3810.724853515625,3688.2392578125,3392.72900390625,3233.158935546875,3156.147216796875,4354.64453125,17140
17140,"Cincinnati, OH-KY-IN",44,Retail,actual job density,3495.38720703125,3473.16357421875,3360.720458984375,3374.689208984375,3309.052734375,3212.263671875,3260.109375,3334.03515625,3074.427734375,3224.25634765625,3299.65771484375,3198.85546875,17140
17140,"Cincinnati, OH-KY-IN",48,Logistics,actual job density,5340.2744140625,6533.109375,4459.236328125,3350.31298828125,3912.926513671875,2934.363037109375,3123.81396484375,2243.21044921875,2349.873291015625,2276.731689453125,2234.29296875,2381.404052734375,17140
17140,"Cincinnati, OH-KY-IN",51,Information,actual job density,12685.828125,11251.46484375,11528.453125,11737.3515625,11164.6982421875,11025.4267578125,11272.6826171875,11617.3134765625,10851.9794921875,10769.998046875,13293.455078125,13194.98046875,17140
17140,"Cincinnati, OH-KY-IN",52,Finance,actual job density,11350.6669921875,11233.189453125,11004.111328125,11414.1953125,11670.2744140625,10889.2373046875,11962.8798828125,10575.1875,9556.046875,9355.2861328125,9536.8115234375,10179.953125,17140
17140,"Cincinnati, OH-KY-IN",53,Real Estate,actual job density,5446.82177734375,5391.1376953125,5315.646484375,5522.4951171875,6072.572265625,5948.142578125,5590.28076171875,5628.72314453125,5505.28662109375,5395.083984375,5616.61669921875,5805.41064453125,17140
17140,"Cincinnati, OH-KY-IN",54,Professional,actual job density,14615.375,13905.38671875,13510.322265625,14041.623046875,14287.25390625,13416.267578125,13717.8466796875,13987.5048828125,12784.7861328125,11808.8349609375,12571.55859375,12858.4541015625,17140
17140,"Cincinnati, OH-KY-IN",55,Headquarters,actual job density,28816.572265625,26571.37890625,26685.09765625,27094.5859375,26400.0078125,25315.9453125,28880.392578125,28159.68359375,25431.55859375,24013.984375,27328.51953125,20904.314453125,17140
17140,"Cincinnati, OH-KY-IN",61,Education,actual job density,5274.55908203125,4980.61376953125,4780.8671875,4911.4326171875,4740.99462890625,4647.06640625,4995.22412109375,5441.07666015625,4986.12353515625,4659.32666015625,4773.91455078125,4314.439453125,17140
17140,"Cincinnati, OH-KY-IN",62,Health Care,actual job density,8363.5771484375,8322.8486328125,8520.1923828125,8943.1220703125,9411.7021484375,9485.361328125,8334.2646484375,7987.66162109375,6960.4970703125,6944.4462890625,7378.1689453125,12665.1650390625,17140
17140,"Cincinnati, OH-KY-IN",71,Arts/Entertainment,actual job density,5959.3408203125,6000.439453125,5925.587890625,6540.47021484375,6653.38037109375,6251.63916015625,6227.98681640625,8069.5869140625,6444.75927734375,7606.78662109375,7889.623046875,7101.03857421875,17140
17140,"Cincinnati, OH-KY-IN",72,Hospitality,actual job density,5454.4033203125,5393.2255859375,5271.912109375,5317.97705078125,5833.287109375,5389.388671875,5684.04833984375,6198.74072265625,5345.845703125,5195.435546875,5274.1943359375,5641.71044921875,17140
17140,"Cincinnati, OH-KY-IN",81,Local Services,actual job density,4728.05224609375,4564.0830078125,4644.13720703125,4419.4501953125,4684.17724609375,4437.3896484375,4557.1220703125,4445.6279296875,4149.5546875,4102.517578125,4230.71728515625,4546.78759765625,17140
17460,"Cleveland, OH",00,Total,actual job density,8923.66796875,8947.22265625,9125.626953125,9841.865234375,7997.3291015625,7886.51513671875,9767.7666015625,9695.966796875,10269.509765625,11151.775390625,11014.3935546875,11577.6318359375,17460
17460,"Cleveland, OH",11,Agriculture,actual job density,438.4358825683594,387.28765869140625,342.826416015625,355.2747497558594,374.5414123535156,239.41250610351562,289.0852355957031,310.32354736328125,344.6900329589844,248.54966735839844,206.83322143554687,139.25587463378906,17460
17460,"Cleveland, OH",21,Mining,actual job density,4688.9521484375,4558.3212890625,4694.92041015625,4587.3818359375,4993.09033203125,5509.2763671875,4279.83935546875,3424.337646484375,6430.86328125,5511.5712890625,5045.2119140625,4951.39794921875,17460
17460,"Cleveland, OH",22,Utilities,actual job density,3815.503173828125,3464.004150390625,3322.910888671875,2244.586181640625,2574.412353515625,2235.060302734375,2173.279296875,2327.54052734375,2603.39013671875,2598.23779296875,2671.989501953125,2645.311767578125,17460
17460,"Cleveland, OH",23,Construction,actual job density,2961.52490234375,3025.526611328125,3032.768310546875,3082.2265625,3085.313720703125,3002.742431640625,2925.11962890625,2886.9990234375,2643.797119140625,2775.3203125,2799.653564453125,2829.82568359375,17460
17460,"Cleveland, OH",31,Manufacturing,actual job density,3605.441162109375,3670.749267578125,2990.703125,2853.880859375,2846.607177734375,2596.759765625,2425.578857421875,2481.036376953125,2454.508056640625,2466.080078125,2492.980224609375,2565.50390625,17460
17460,"Cleveland, OH",42,Wholesale,actual job density,7500.693359375,7478.3447265625,7294.67431640625,7776.7275390625,7695.32080078125,7102.8291015625,6675.3623046875,4040.736328125,4221.02734375,4161.62158203125,4551.1943359375,4912.2373046875,17460
17460,"Cleveland, OH",44,Retail,actual job density,3701.440185546875,3644.24853515625,3275.7041015625,3275.70556640625,3252.341064453125,3133.424072265625,3078.777099609375,3087.9951171875,2848.62939453125,2885.65673828125,2842.43896484375,2835.257568359375,17460
17460,"Cleveland, OH",48,Logistics,actual job density,3332.409423828125,3359.38818359375,3363.49365234375,3024.8984375,2938.015625,2609.5029296875,2577.839599609375,2713.941650390625,2579.84423828125,2569.722412109375,2394.7734375,2560.761962890625,17460
17460,"Cleveland, OH",51,Information,actual job density,10622.00390625,10348.412109375,9818.5810546875,10065.7412109375,9919.02734375,8379.9951171875,9053.267578125,7658.19921875,7734.60205078125,8257.283203125,8387.486328125,9024.9599609375,17460
17460,"Cleveland, OH",52,Finance,actual job density,18419.78125,21979.51171875,20455.224609375,21042.38671875,19963.70703125,19434.412109375,14722.0830078125,13454.869140625,12451.5625,12623.0322265625,12944.6806640625,12732.9638671875,17460
17460,"Cleveland, OH",53,Real Estate,actual job density,6120.56787109375,6558.46630859375,6505.98681640625,6628.62548828125,6346.13232421875,6157.5654296875,5675.173828125,5809.576171875,5467.4580078125,5406.67333984375,5292.1435546875,5233.61669921875,17460
17460,"Cleveland, OH",54,Professional,actual job density,18051.580078125,18177.865234375,18112.380859375,19223.4609375,18346.328125,18034.759765625,15735.7578125,15327.1669921875,15945.4482421875,15394.1884765625,15762.296875,16191.6533203125,17460
17460,"Cleveland, OH",55,Headquarters,actual job density,15261.5537109375,12378.6962890625,10923.2607421875,11435.021484375,12429.935546875,11268.03515625,6911.3232421875,14178.6435546875,18660.50390625,19012.76171875,18880.798828125,18967.33203125,17460
17460,"Cleveland, OH",61,Education,actual job density,24235.33984375,25887.65234375,23756.458984375,24845.560546875,22607.83203125,25526.443359375,20878.544921875,19444.568359375,21798.62890625,22631.052734375,22614.51953125,22745.677734375,17460
17460,"Cleveland, OH",62,Health Care,actual job density,13897.904296875,11849.013671875,14792.671875,16549.353515625,7420.9970703125,6711.98046875,20820.6015625,20677.580078125,22236.900390625,25837.5,25120.916015625,27077.923828125,17460
17460,"Cleveland, OH",71,Arts/Entertainment,actual job density,12498.703125,11258.359375,11599.919921875,19063.595703125,17993.841796875,16963.876953125,13248.2705078125,16730.19921875,19983.375,20203.533203125,22055.09375,22406.16796875,17460
17460,"Cleveland, OH",72,Hospitality,actual job density,6054.5810546875,6734.4423828125,7024.4306640625,7370.783203125,6820.505859375,6560.10888671875,6274.70263671875,6062.642578125,6363.3671875,6989.1376953125,7047.31689453125,7927.369140625,17460
17460,"Cleveland, OH",81,Local Services,actual job density,6062.4130859375,6648.69921875,6441.75390625,6896.419921875,6362.23388671875,6221.1552734375,6001.349609375,5946.97412109375,6007.73828125,6091.1806640625,5789.43115234375,6012.29931640625,17460
17820,"Colorado Springs, CO",00,Total,actual job density,3364.407958984375,3222.49365234375,3256.41455078125,3402.368408203125,3355.25146484375,3192.60009765625,2966.644287109375,2880.156494140625,2635.083984375,2948.841064453125,2997.720458984375,3180.253662109375,17820
17820,"Colorado Springs, CO",11,Agriculture,actual job density,763.94287109375,928.15509033203125,908.2928466796875,1944.7890625,2460.177978515625,2422.642822265625,2313.297119140625,1916.2642822265625,2378.433837890625,2703.1435546875,690.3468017578125,584.83203125,17820
17820,"Colorado Springs, CO",21,Mining,actual job density,439.0740966796875,619.1392822265625,657.9920654296875,681.011962890625,559.70123291015625,517.68707275390625,597.99176025390625,497.8722839355469,686.540771484375,726.37042236328125,418.7128601074219,276.7557067871094,17820
17820,"Colorado Springs, CO",22,Utilities,actual job density,9245.890625,9072.3935546875,9237.5908203125,9995.16796875,10424.9033203125,10264.1787109375,9555.5439453125,9799.228515625,2384.74951171875,2247.359619140625,2419.051025390625,2614.821533203125,17820
17820,"Colorado Springs, CO",23,Construction,actual job density,2036.7418212890625,1989.4683837890625,1998.0323486328125,2631.949951171875,2553.224365234375,2197.471923828125,2212.5966796875,2113.883544921875,1928.7220458984375,2131.40673828125,2379.0712890625,2436.92919921875,17820
17820,"Colorado Springs, CO",31,Manufacturing,actual job density,2737.26708984375,2719.069091796875,2754.968017578125,2536.42041015625,2620.42041015625,2329.189453125,2158.90625,2219.7568359375,1986.17236328125,2038.9913330078125,2052.4921875,2277.86279296875,17820
17820,"Colorado Springs, CO",42,Wholesale,actual job density,2167.162353515625,2429.373291015625,2369.677734375,2572.186279296875,2397.69091796875,2065.18017578125,2063.874267578125,1986.9605712890625,1977.5889892578125,2002.439208984375,1862.53759765625,1971.57421875,17820
17820,"Colorado Springs, CO",44,Retail,actual job density,3867.171630859375,3616.15869140625,3454.561279296875,3543.508056640625,3213.4921875,2895.292724609375,2724.970947265625,2720.7412109375,2595.72216796875,2755.4013671875,2706.1513671875,2710.35498046875,17820
17820,"Colorado Springs, CO",48,Logistics,actual job density,1902.03662109375,1798.7371826171875,1648.836181640625,1505.101806640625,1858.91845703125,1583.811767578125,1486.6883544921875,1484.7579345703125,1387.1976318359375,1388.239990234375,1164.34716796875,1141.236572265625,17820
17820,"Colorado Springs, CO",51,Information,actual job density,3526.094970703125,3657.5361328125,3357.407958984375,3591.3056640625,3659.551025390625,5297.19873046875,3161.05126953125,3065.149169921875,3435.12939453125,3695.8447265625,3420.3876953125,3459.739501953125,17820
17820,"Colorado Springs, CO",52,Finance,actual job density,5386.189453125,4652.94482421875,4823.779296875,4821.1884765625,4696.88916015625,4441.583984375,4301.82568359375,4310.26220703125,4875.54052734375,4539.16796875,4694.021484375,5010.82470703125,17820
17820,"Colorado Springs, CO",53,Real Estate,actual job density,2743.312255859375,2653.408447265625,2664.52197265625,2756.983154296875,2798.840087890625,2813.942138671875,2425.031005859375,2720.960205078125,2686.633056640625,2540.27197265625,2844.166259765625,2883.634521484375,17820
17820,"Colorado Springs, CO",54,Professional,actual job density,3280.126220703125,3270.9248046875,3228.59521484375,3727.600341796875,3843.841552734375,3532.852783203125,3509.968994140625,3356.9794921875,2926.22802734375,3315.10302734375,3538.359130859375,3725.755126953125,17820
17820,"Colorado Springs, CO",55,Headquarters,actual job density,2552.48974609375,2576.499267578125,3183.5849609375,3339.94091796875,3048.827880859375,2847.035400390625,2597.449951171875,2870.486328125,2599.592529296875,2903.59130859375,2719.388916015625,2598.453125,17820
17820,"Colorado Springs, CO",61,Education,actual job density,2212.253662109375,2207.641357421875,5084.93603515625,4927.95556640625,5164.26171875,4871.62451171875,4346.32958984375,3947.965576171875,3805.135498046875,2170.41748046875,1974.877685546875,3781.582275390625,17820
17820,"Colorado Springs, CO",62,Health Care,actual job density,3722.82958984375,3604.8671875,3708.46875,3769.55224609375,3705.936279296875,3447.535400390625,3252.239990234375,3247.125732421875,2378.877685546875,3772.322998046875,3778.2197265625,4138.3876953125,17820
17820,"Colorado Springs, CO",71,Arts/Entertainment,actual job density,2387.917724609375,2022.783203125,2137.741455078125,2240.176513671875,1975.240966796875,1411.6402587890625,1795.9049072265625,1740.696533203125,1356.297607421875,1765.012939453125,1876.4903564453125,2144.598388671875,17820
17820,"Colorado Springs, CO",72,Hospitality,actual job density,3311.741455078125,3138.126708984375,3179.880859375,3293.75927734375,3220.565673828125,2926.6806640625,2819.94873046875,2682.01806640625,2618.676513671875,2796.272705078125,2977.067626953125,2979.385009765625,17820
17820,"Colorado Springs, CO",81,Local Services,actual job density,4064.06884765625,3700.19091796875,3633.119384765625,3654.493896484375,3590.683349609375,3134.02783203125,3052.11083984375,2492.19873046875,2446.635009765625,2469.566162109375,2524.138916015625,2762.03662109375,17820
17900,"Columbia, SC",00,Total,actual job density,4668.6962890625,4848.36376953125,4764.89892578125,4918.01904296875,5103.6123046875,4915.36865234375,4629.0146484375,4925.5888671875,4121.00927734375,4225.27685546875,4147.04833984375,4052.1142578125,17900
17900,"Columbia, SC",11,Agriculture,actual job density,353.42962646484375,317.4312438964844,303.285888671875,287.609130859375,307.1921081542969,123.84075927734375,144.42323303222656,153.9820556640625,227.95530700683594,234.8207244873047,209.36441040039062,275.1403503417969,17900
17900,"Columbia, SC",21,Mining,actual job density,2277.497314453125,2439.317138671875,2914.1025390625,5447.708984375,5116.14990234375,4144.49267578125,5668.041015625,4180.30322265625,267.76641845703125,236.59701538085937,115.69116973876953,115.96096801757812,17900
17900,"Columbia, SC",22,Utilities,actual job density,19313.5546875,21121.4296875,21158.30859375,22773.95703125,25321.736328125,23722.701171875,22675.685546875,23536.19140625,4057.390625,4180.46630859375,4026.76171875,4447.47412109375,17900
17900,"Columbia, SC",23,Construction,actual job density,2381.3369140625,2764.1796875,2893.69482421875,2523.740234375,2425.759521484375,2106.142822265625,1789.817626953125,1825.9976806640625,1545.5865478515625,1705.4381103515625,1559.271728515625,1885.9176025390625,17900
17900,"Columbia, SC",31,Manufacturing,actual job density,845.74603271484375,760.358154296875,818.7935791015625,736.2542724609375,1094.186767578125,1070.0506591796875,873.22479248046875,773.28265380859375,685.05810546875,685.8878173828125,703.10064697265625,764.3321533203125,17900
17900,"Columbia, SC",42,Wholesale,actual job density,2532.792236328125,2456.601318359375,2126.58251953125,2349.759033203125,2384.537841796875,1957.356689453125,2087.2431640625,2046.53173828125,1801.2574462890625,1912.509033203125,2113.911865234375,1972.834716796875,17900
17900,"Columbia, SC",44,Retail,actual job density,2382.671875,2500.032470703125,2505.870849609375,2442.408447265625,2413.522705078125,2286.132568359375,2135.40234375,2020.5850830078125,1757.9263916015625,1786.142578125,1849.0167236328125,1879.56640625,17900
17900,"Columbia, SC",48,Logistics,actual job density,1632.1619873046875,1752.17529296875,1551.987548828125,1945.4149169921875,1951.8658447265625,1663.390625,1507.7601318359375,1357.1319580078125,1250.61962890625,1164.663330078125,987.3197021484375,993.10986328125,17900
17900,"Columbia, SC",51,Information,actual job density,2990.497314453125,3498.84814453125,3633.031982421875,3566.687744140625,3514.993896484375,3278.93017578125,3339.364013671875,3804.88916015625,2740.378173828125,3471.534423828125,3217.927978515625,3443.107177734375,17900
17900,"Columbia, SC",52,Finance,actual job density,9024.6884765625,8901.61328125,8752.134765625,9563.359375,9523.2421875,9082.0732421875,8678.8828125,9839.103515625,8924.4599609375,9455.837890625,9659.623046875,7793.35595703125,17900
17900,"Columbia, SC",53,Real Estate,actual job density,6188.255859375,6102.82958984375,6042.80810546875,6161.73974609375,6192.89990234375,5992.14599609375,5505.45361328125,5585.12158203125,5134.47509765625,5250.3662109375,5069.53515625,5355.2763671875,17900
17900,"Columbia, SC",54,Professional,actual job density,10419.076171875,10746.0927734375,10963.8212890625,11721.5869140625,11192.3779296875,10595.6796875,9710.23828125,10200.64453125,8536.5927734375,9272.3037109375,8648.140625,9354.798828125,17900
17900,"Columbia, SC",55,Headquarters,actual job density,3450.24609375,3774.166015625,3792.990966796875,4266.10546875,11718.171875,10000.9228515625,10760.2666015625,11861.9287109375,9856.7744140625,8460.4296875,13197.33203125,13831.845703125,17900
17900,"Columbia, SC",61,Education,actual job density,3577.62060546875,4794.83544921875,3164.95849609375,3367.078369140625,4029.439453125,2171.4775390625,3728.02294921875,3204.7421875,3513.039306640625,3541.353759765625,3437.065673828125,3354.275146484375,17900
17900,"Columbia, SC",62,Health Care,actual job density,7865.75244140625,8383.5068359375,8223.9130859375,8263.9140625,7903.814453125,7651.66748046875,6728.3916015625,7391.11376953125,6811.34130859375,6755.37060546875,6698.822265625,6688.748046875,17900
17900,"Columbia, SC",71,Arts/Entertainment,actual job density,2935.61767578125,3082.40234375,2475.299560546875,2762.938232421875,2198.768310546875,2102.82275390625,2152.207763671875,2330.952392578125,2110.697021484375,2205.69873046875,2205.749755859375,2699.610107421875,17900
17900,"Columbia, SC",72,Hospitality,actual job density,3864.96533203125,3908.478759765625,3894.83203125,3623.253662109375,3392.814697265625,3156.371826171875,3160.109130859375,3472.80078125,3263.348388671875,3235.99072265625,3033.353759765625,3282.611328125,17900
17900,"Columbia, SC",81,Local Services,actual job density,4584.5869140625,4840.94677734375,3463.87939453125,4354.5439453125,5076.1474609375,6098.15966796875,5078.9296875,6247.2294921875,5691.69189453125,6164.880859375,5622.52880859375,5666.09912109375,17900
18140,"Columbus, OH",00,Total,actual job density,5372.20703125,5611.0380859375,5854.9814453125,5694.2724609375,6191.1982421875,5689.11083984375,6344.30615234375,6397.51708984375,6396.9990234375,6635.3681640625,6705.49560546875,6999.3564453125,18140
18140,"Columbus, OH",11,Agriculture,actual job density,1136.7783203125,980.12152099609375,915.4158935546875,780.371826171875,808.92529296875,712.3251953125,1037.017822265625,812.48846435546875,450.4796142578125,483.8821716308594,402.9627685546875,417.21832275390625,18140
18140,"Columbus, OH",21,Mining,actual job density,587.237548828125,669.9326171875,795.90850830078125,909.4178466796875,997.27557373046875,1139.8798828125,1504.5277099609375,691.1661376953125,1075.8455810546875,1057.603515625,1076.21533203125,1224.79296875,18140
18140,"Columbus, OH",22,Utilities,actual job density,10905.353515625,12006.1103515625,12519.3369140625,12624.4072265625,13026.0263671875,11680.0751953125,13598.052734375,13151.7412109375,7417.32080078125,7246.81298828125,7397.826171875,13355.6328125,18140
18140,"Columbus, OH",23,Construction,actual job density,2459.87109375,2498.646484375,2723.94775390625,2670.6826171875,2732.015625,2494.390380859375,2688.1376953125,2767.1669921875,2826.809326171875,2828.28076171875,2851.730224609375,3043.66455078125,18140
18140,"Columbus, OH",31,Manufacturing,actual job density,2519.99365234375,2485.344482421875,2758.948486328125,2476.74853515625,2611.981201171875,2270.033447265625,2310.437744140625,2476.958251953125,2187.332275390625,2172.015380859375,1869.87109375,1988.8897705078125,18140
18140,"Columbus, OH",42,Wholesale,actual job density,3362.175048828125,3186.71923828125,2977.326904296875,3200.91015625,3175.715576171875,2972.7705078125,3064.1220703125,2986.24658203125,3018.9150390625,2978.189208984375,2847.3359375,2820.23095703125,18140
18140,"Columbus, OH",44,Retail,actual job density,3389.799072265625,3074.52392578125,3081.413330078125,3020.33203125,3040.018310546875,2934.6884765625,2995.070068359375,3165.5,3150.322998046875,3312.079833984375,3248.419189453125,3293.81005859375,18140
18140,"Columbus, OH",48,Logistics,actual job density,2326.373291015625,2149.657470703125,2254.006591796875,2257.4609375,2399.419921875,2247.23828125,2435.3720703125,2246.349365234375,2224.51953125,2250.56689453125,2224.763671875,2225.510009765625,18140
18140,"Columbus, OH",51,Information,actual job density,7706.4794921875,7978.587890625,10023.5146484375,7925.1357421875,10737.517578125,8853.939453125,8836.0927734375,10402.3837890625,8174.94189453125,7815.8154296875,8484.3525390625,8700.3935546875,18140
18140,"Columbus, OH",52,Finance,actual job density,8615.236328125,11416.2119140625,11923.6865234375,12474.4951171875,12278.6123046875,11646.583984375,13031.3779296875,12825.544921875,13614.916015625,14543.58203125,14796.9814453125,15706.580078125,18140
18140,"Columbus, OH",53,Real Estate,actual job density,5962.5380859375,6072.626953125,6446.8056640625,6133.28076171875,6772.884765625,6324.79248046875,7300.61376953125,7024.57421875,7881.111328125,7763.623046875,7911.01220703125,8503.822265625,18140
18140,"Columbus, OH",54,Professional,actual job density,8645.5341796875,8782.4951171875,9171.796875,8679.748046875,9005.3681640625,8029.4921875,8771.888671875,9479.7197265625,8597.7626953125,8813.8056640625,8929.509765625,9027.375,18140
18140,"Columbus, OH",55,Headquarters,actual job density,10919.11328125,11846.7900390625,12194.25,11670.1474609375,12138.3701171875,10865.4521484375,12413.4267578125,11734.1513671875,12226.03515625,12142.298828125,11538.765625,10965.548828125,18140
18140,"Columbus, OH",61,Education,actual job density,13588.0478515625,13872.087890625,12724.3154296875,12708.3720703125,12769.7041015625,4593.259765625,14290.6162109375,11322.6123046875,12470.2705078125,13906.1455078125,13857.9150390625,14284.544921875,18140
18140,"Columbus, OH",62,Health Care,actual job density,7632.18994140625,7814.244140625,7957.1181640625,7494.24169921875,8976.2548828125,8708.123046875,8572.166015625,8751.509765625,8879.59375,9369.888671875,9776.4794921875,10502.2255859375,18140
18140,"Columbus, OH",71,Arts/Entertainment,actual job density,4286.115234375,4469.81787109375,4825.62548828125,4982.2490234375,5195.84326171875,4674.70263671875,4159.13232421875,5512.259765625,5220.0791015625,6150.2734375,6472.125,6292.455078125,18140
18140,"Columbus, OH",72,Hospitality,actual job density,4720.16845703125,4683.61669921875,4856.61865234375,4817.2236328125,5040.25,4838.81982421875,5141.0068359375,5012.4951171875,5035.033203125,5182.64990234375,5224.47021484375,5290.72265625,18140
18140,"Columbus, OH",81,Local Services,actual job density,5283.3623046875,5578.2666015625,5508.25439453125,5451.18408203125,5686.46630859375,5196.45703125,6091.6240234375,5236.81298828125,5709.296875,5637.94140625,5805.712890625,6132.92431640625,18140
19100,"Dallas, TX",00,Total,actual job density,8807.841796875,8609.2412109375,8796.6796875,8955.4677734375,8773.9619140625,8169.3232421875,8498.0048828125,8342.162109375,8183.27978515625,8560.0546875,8534.953125,8896.41796875,19100
19100,"Dallas, TX",11,Agriculture,actual job density,2532.116943359375,2659.85791015625,2946.7314453125,3901.625,3019.36279296875,2514.777587890625,2296.246337890625,2659.982666015625,2597.3544921875,2162.05908203125,2598.116455078125,2289.425537109375,19100
19100,"Dallas, TX",21,Mining,actual job density,13631.51171875,20842.44921875,17276.26953125,16850.21484375,13641.326171875,11567.5400390625,13875.6171875,12307.134765625,11534.07421875,12748.84375,13056.7041015625,14118.369140625,19100
19100,"Dallas, TX",22,Utilities,actual job density,70926.1171875,38093.99609375,38662.53125,61375.00390625,58753.09375,41184.73046875,47570.5859375,50575.8515625,32484,36874.84765625,36097.51171875,39284.81640625,19100
19100,"Dallas, TX",23,Construction,actual job density,3841.330322265625,4031.567138671875,4232.33203125,4308.6875,4275.87939453125,4058.613037109375,4036.32421875,4360.3525390625,4428.48486328125,4521.666015625,4568.90576171875,4831.228515625,19100
19100,"Dallas, TX",31,Manufacturing,actual job density,8334.845703125,8753.3310546875,7930.4755859375,7884.40380859375,7522.9541015625,6969.333984375,6384.27880859375,4981.61669921875,7002.76611328125,6787.4814453125,5558.90478515625,6648.4296875,19100
19100,"Dallas, TX",42,Wholesale,actual job density,5335.3359375,5300.412109375,5387.44140625,5627.93798828125,5632.8857421875,5354.0009765625,5426.50390625,5741.51123046875,5494.6904296875,5724.712890625,6182.5732421875,6692.97705078125,19100
19100,"Dallas, TX",44,Retail,actual job density,4762.2744140625,4910.72900390625,5612.24755859375,5072.134765625,4954.845703125,4604.9130859375,4867.0546875,5094.517578125,4665.72607421875,4774.4580078125,4935.11279296875,5006.0107421875,19100
19100,"Dallas, TX",48,Logistics,actual job density,4290.515625,4116.6953125,4152.12548828125,4331.52978515625,4010.552734375,3757.986083984375,4098.53173828125,4019.02587890625,3364.082763671875,3342.779541015625,3441.923583984375,3564.18408203125,19100
19100,"Dallas, TX",51,Information,actual job density,12595.6796875,12606.02734375,13287.0986328125,12755.8779296875,11199.54296875,10885.8623046875,11915.0869140625,11322.423828125,12711.9013671875,13583.8291015625,13065.4853515625,14068.4677734375,19100
19100,"Dallas, TX",52,Finance,actual job density,16803.962890625,15659.853515625,16399.25390625,16842.939453125,17025.201171875,15630.1826171875,15393.0771484375,15192.095703125,14785.5576171875,15740.671875,16603.025390625,16365.5322265625,19100
19100,"Dallas, TX",53,Real Estate,actual job density,10725.5322265625,9818.037109375,10257.26953125,10874.013671875,10565.666015625,10153.6826171875,11157.8291015625,11216.7626953125,11477.5263671875,12361.9306640625,12795.392578125,13186.0732421875,19100
19100,"Dallas, TX",54,Professional,actual job density,17599.875,16884.40625,17591.017578125,18547.419921875,17591.2421875,15725.083984375,17150.51171875,16806.392578125,15336.80078125,16811.232421875,17009.3671875,18473.32421875,19100
19100,"Dallas, TX",55,Headquarters,actual job density,10689.10546875,11384.779296875,12541.103515625,12260.3447265625,13574.08984375,13893.302734375,12589.4013671875,12156.916015625,13135.365234375,13887.1123046875,12826.83203125,13285.64453125,19100
19100,"Dallas, TX",61,Education,actual job density,5438.86181640625,5803.69677734375,5963.8623046875,7585.10791015625,7888.380859375,7111.88232421875,7143.60205078125,6110.69140625,5904.3466796875,6209.3017578125,5902.4853515625,5445.1220703125,19100
19100,"Dallas, TX",62,Health Care,actual job density,9312.8330078125,9251.0947265625,9298.814453125,8881.4833984375,9049.5048828125,8846.3603515625,9095.4453125,9276.052734375,8741.2490234375,8920.5703125,8667.2548828125,8661.26953125,19100
19100,"Dallas, TX",71,Arts/Entertainment,actual job density,5815.26513671875,6338.46728515625,7702.67529296875,7703.04443359375,8221.875,6555.44287109375,6894.50146484375,6928.09423828125,6338.24462890625,6841.26171875,7173.56640625,7412.591796875,19100
19100,"Dallas, TX",72,Hospitality,actual job density,6665.51708984375,6734.94677734375,6742.1298828125,7200.47314453125,6857.97802734375,6233.5888671875,6564.1015625,6640.09716796875,6338.390625,6456.630859375,6466.14404296875,6707.6455078125,19100
19100,"Dallas, TX",81,Local Services,actual job density,6369.2490234375,6423.73095703125,6394.74267578125,5661.3046875,5586.21044921875,5414.63671875,5458.677734375,5433.19873046875,5435.7861328125,5641.3251953125,5733.32763671875,5925.57470703125,19100
19430,"Dayton, OH",00,Total,actual job density,3417.9208984375,3475.191650390625,3455.11083984375,3380.909912109375,3375.232666015625,3272.052734375,2802.16796875,3169.121337890625,3149.18896484375,3155.47509765625,3042.188232421875,3111.031005859375,19430
19430,"Dayton, OH",11,Agriculture,actual job density,288.54486083984375,268.4029235839844,279.22216796875,259.54681396484375,204.9512939453125,171.31350708007812,830.5831298828125,869.02508544921875,354.3832092285156,391.1932067871094,431.6881408691406,375.5475158691406,19430
