cbsa_code,cbsa_name,cbsa_score_02,cbsa_score_16,cbsa_pct_high_02,cbsa_pct_medium_02,cbsa_pct_low_02,cbsa_pct_high_16,cbsa_pct_medium_16,cbsa_pct_low_16
19100,"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",30.3628046885621,46.3628036808948,0.0627240222186061,0.393680979166758,0.543594998614636,0.253036490930307,0.461513471942293,0.2854500371274
19140,"Dalton, GA Metropolitan Statistical Area",NA,43.6251140469518,NA,NA,NA,0.173640167364017,0.485774058577406,0.340585774058577
19180,"Danville, IL Metropolitan Statistical Area",NA,42.3987471850283,NA,NA,NA,0.186558516801854,0.482039397450753,0.331402085747393
19300,"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area",NA,40.8230546750385,NA,NA,NA,0.138794277929155,0.541042234332425,0.32016348773842
19340,"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",27.6843087951384,44.1267202347224,0.0392950212590865,0.39109861473049,0.569606364010424,0.20134541094978,0.488810443585986,0.309844145464233
19380,"Dayton, OH Metropolitan Statistical Area",28.6654759691918,45.3588772069705,0.0497694387024964,0.391079662903482,0.559150898394021,0.222986124191624,0.484271990958749,0.292741884849626
19460,"Decatur, AL Metropolitan Statistical Area",26.9249627733874,42.6788098840988,0.0303030303030303,0.388212837031735,0.581484132665235,0.173721556153658,0.511622216784928,0.314656227061414
19500,"Decatur, IL Metropolitan Statistical Area",28.1447497794017,42.9452150214881,0.0214921707092416,0.435984034387473,0.542523794903285,0.175891758917589,0.504305043050431,0.31980319803198
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",27.6645342741575,42.7132964167379,0.0269207034865782,0.409672940450478,0.563406356062944,0.176607044746963,0.510591538978084,0.312801416274953
19740,"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",31.5233795867458,46.7973041629222,0.0764242076131795,0.402005117226254,0.521570675160566,0.268322808624808,0.454970061839479,0.276707129535713
19780,"Des Moines-West Des Moines, IA Metropolitan Statistical Area",30.9404861296244,46.2695679269671,0.0596125186289121,0.427975303385139,0.512412177985949,0.242831335194613,0.477221218590902,0.279947446214485
19820,"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",28.1959033545444,46.035170945025,0.0450835673891961,0.393012330440697,0.561904102170107,0.247688516184522,0.472584726839676,0.279726756975802
20020,"Dothan, AL Metropolitan Statistical Area",27.9452017146924,43.4029915200946,0.0208866155157715,0.408780903665814,0.570332480818414,0.157142857142857,0.553846153846154,0.289010989010989
20100,"Dover, DE Metropolitan Statistical Area",28.839289346922,44.0639724817004,0.0267062314540059,0.435459940652819,0.537833827893175,0.193889271766598,0.506776935446818,0.299333792786584
20220,"Dubuque, IA Metropolitan Statistical Area",27.0719875927869,42.9617262417533,0.0266370699223085,0.407325194228635,0.566037735849057,0.166815742397138,0.508273703041145,0.324910554561717
20260,"Duluth, MN-WI Metropolitan Statistical Area",27.1719691859238,42.8263115452683,0.0236142997704165,0.391385153602274,0.585000546627309,0.168444280985657,0.505516734093417,0.326038984920927
20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",32.6381925487199,49.2935272009528,0.0886366466810184,0.4079563043749,0.503407048944082,0.29397128405939,0.476709087942568,0.229319627998042
20700,"East Stroudsburg, PA Metropolitan Statistical Area",NA,41.3444471703626,NA,NA,NA,0.149872003723528,0.50686525482895,0.343262741447522
20740,"Eau Claire, WI Metropolitan Statistical Area",27.5765821316884,43.6795645257716,0.030602895363753,0.384826827927433,0.584570276708814,0.172570257611241,0.525029274004684,0.302400468384075
20940,"El Centro, CA Metropolitan Statistical Area",NA,39.4117706975864,NA,NA,NA,0.134191176470588,0.470588235294118,0.395220588235294
21340,"El Paso, TX Metropolitan Statistical Area",27.5258462514493,42.6540391040621,0.0231486022560078,0.399313388916135,0.577538008827857,0.182777777777778,0.482142857142857,0.335079365079365
21060,"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",NA,44.1871145490352,NA,NA,NA,0.203333333333333,0.509230769230769,0.287435897435897
21140,"Elkhart-Goshen, IN Metropolitan Statistical Area",24.2621130829385,42.4878982374082,0.0232250300842359,0.344043321299639,0.632731648616125,0.175335477431518,0.469779305755795,0.354885216812687
21300,"Elmira, NY Metropolitan Statistical Area",27.0068638266823,42.526939168122,0.0163934426229508,0.410860655737705,0.572745901639344,0.13997113997114,0.551587301587302,0.308441558441558
21500,"Erie, PA Metropolitan Statistical Area",27.0604924881856,42.7487494075771,0.0226848669350879,0.406952764411274,0.570362368653638,0.166507633587786,0.507442748091603,0.326049618320611
21660,"Eugene, OR Metropolitan Statistical Area",26.9495903799038,43.1992870751817,0.0353758093272028,0.373932626442714,0.590691564230084,0.186293517659951,0.497428980864874,0.316277501475175
21780,"Evansville, IN-KY Metropolitan Statistical Area",26.6478921772058,43.0426356692285,0.0273823415013613,0.3804745235317,0.592143134966939,0.171176743466832,0.489253131281893,0.339570125251276
21820,"Fairbanks, AK Metropolitan Statistical Area",NA,42.9161252794386,NA,NA,NA,0.186796699174794,0.488372093023256,0.32483120780195
22020,"Fargo, ND-MN Metropolitan Statistical Area",28.0114039233972,44.2133947163872,0.0384615384615385,0.389711235137103,0.571827226401359,0.21179261267367,0.474076584208743,0.314130803117587
22140,"Farmington, NM Metropolitan Statistical Area",NA,41.2595960481947,NA,NA,NA,0.175854327762534,0.461461711149913,0.362683961087553
22180,"Fayetteville, NC Metropolitan Statistical Area",27.7272601572866,43.5962497524183,0.0327268286726096,0.394920014653804,0.572353156673587,0.169356425900413,0.524896673883094,0.305746900216493
22220,"Fayetteville-Springdale-Rogers, AR-MO Metropolitan Statistical Area",28.3430829078439,43.7746461900114,0.0437167693476243,0.378934931217824,0.577348299434551,0.194217939214233,0.480249920576088,0.325532140209679
22380,"Flagstaff, AZ Metropolitan Statistical Area",25.1563306317309,43.6905903124066,0.0204938271604938,0.372345679012346,0.607160493827161,0.193493874102239,0.512251795521757,0.294254330376003
22420,"Flint, MI Metropolitan Statistical Area",27.8488438456811,43.3875637610074,0.0218666666666667,0.435644444444444,0.542488888888889,0.185411764705882,0.498164705882353,0.316423529411765
22500,"Florence, SC Metropolitan Statistical Area",27.4473003494711,44.0002219337324,0.0240805604203152,0.416374781085814,0.55954465849387,0.19681151241535,0.488007900677201,0.315180586907449
22520,"Florence-Muscle Shoals, AL Metropolitan Statistical Area",26.6506550657301,42.4001897331356,0.0130612244897959,0.397551020408163,0.589387755102041,0.151884191176471,0.547794117647059,0.300321691176471
22540,"Fond du Lac, WI Metropolitan Statistical Area",NA,42.6303711419386,NA,NA,NA,0.169857186265573,0.492859313278639,0.337283500455789
22660,"Fort Collins, CO Metropolitan Statistical Area",28.4973899346242,44.3731226253873,0.0463316131927305,0.412160646174557,0.541507740632713,0.21352640830334,0.48171088976312,0.30476270193354
22900,"Fort Smith, AR-OK Metropolitan Statistical Area",24.6829276822873,41.7906584060935,0.0197280725139963,0.346974140229272,0.633297787256732,0.157748880835643,0.466425069281603,0.375826049882754
