cbsa_code,cbsa_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,income_total,income_white,income_black,income_asian,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,income_edu_hs,income_edu_ba,income_edu_grad,pct_drivealone_total,pct_drivealone_white,pct_drivealone_black,pct_drivealone_asian,pct_drivealone_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
15540,"Burlington-South Burlington, VT Metro Area",216751,196122,4406,4367,6328,0.941240332132883,0.8518518518518519,0.716806950855281,0.8908167583580194,0.4369089779202013,0.3670465337132004,0.4287265815910942,0.46466356326703345,3361,6536,0.04528416924750404,0.5142288861689106,0.0688845989341903,41908,34630,21810,24403,0.10400000000000001,0.098,0.21,0.128,0.14800000000000002,0.243,0.166,0.08900000000000001,0.259,0.175,0.434,0.932,0.695,0.696,0.758,0.677,0.701,0.665,0.6659999999999999,0.703,0.6579999999999999,0.679,0.042,0.040999999999999995,0.07200000000000001,0.025,0.027000000000000003,33551,47242,62161,0.7510565093783883,0.7625105302185817,0.5841550628498574,0.616939275560819,0.592939349509254,0.021172874815377656,0.017067459001502687,0.09645420749227597,0.052932187038444135,0.10363565041211167
15580,"Butte-Silver Bow, MT Micro Area",34514,31408,185,1448,285,0.9188915485177683,1,1,0.8162962962962963,0.26832075124286503,0.36507936507936506,0.18333333333333332,0.09185185185185185,402,1624,0.06987651133772213,0.24753694581280788,0.09642108023072889,31941,26368,25532,12800,0.192,0.182,0.742,0.095,0.17600000000000002,0.33399999999999996,0.237,0.084,0.177,0.08199999999999999,0.259,0.9139999999999999,0.614,0.609,0.503,0.9359999999999999,0.664,0.578,0.5760000000000001,0.503,0.9359999999999999,0.563,0.059000000000000004,0.055,0,0,0.149,26068,44745,65441,0.8156564080154817,0.8174412141599354,0.48939384480928894,1.019570510019352,0.8377011757996837,0.006180161058742743,0.006761664178055517,0,0,0
15620,"Cadillac, MI Micro Area",47897,45324,269,1002,269,0.8929302472051646,0.7032967032967034,0.9547738693467337,0.692144373673036,0.16041568256967406,0,0.5979899497487438,0.12526539278131635,241,1874,0.05661289348075645,0.12860192102454643,0.05623227974377822,28139,25569,18817,51563,0.16899999999999998,0.16399999999999998,0.192,0.040999999999999995,0.23199999999999998,0.38799999999999996,0.235,0.10300000000000001,0.11199999999999999,0.051,0.16299999999999998,0.889,0.569,0.57,0.725,0.743,0.635,0.528,0.531,0.391,0.743,0.565,0.071,0.068,0.462,0,0.11,25939,40063,59429,0.7930789887014237,0.7971967404599981,0.7930789887014238,0.6939441151137457,0.6531238730482312,0.002127982976136191,0.001999817854001301,0.012767897856817145,0,0.008887458312098208
15660,"Calhoun, GA Micro Area",56424,44007,2228,8690,599,0.8225380578283404,0.6366906474820144,0.8270142180094787,0.44737945492662473,0.13795351566320044,0.11654676258992806,0.22511848341232227,0.11886792452830189,405,1870,0.049718175050515796,0.21657754010695188,0.05005260784608447,30641,29546,25007,NA,0.188,0.158,0.365,0.106,0.314,0.34600000000000003,0.218,0.068,0.081,0.055999999999999994,0.137,0.7690000000000001,0.606,0.589,0.5760000000000001,0.47600000000000003,0.726,0.5710000000000001,0.5539999999999999,0.542,0.457,0.69,0.057,0.057999999999999996,0.059000000000000004,0.04,0.05,28984,40848,63585,0.7913892587660897,0.8195096892806207,0.8955194243932068,0.7034571189031908,0.6300869894634472,0.0056490336117499896,0.006860564932036473,0.005351716053236833,0,2.5186774065127346e-4
15680,"California-Lexington Park, MD Metro Area",110979,83340,15760,5377,3079,0.9232398841889697,0.7841754798276538,0.8647085002225189,0.8088586030664395,0.3269366570157475,0.13072855464159813,0.527369826435247,0.32061328790459964,1625,5102,0.06986074406758774,0.3185025480203842,0.05262755881454323,54379,50679,42847,50271,0.08199999999999999,0.057,0.185,0.075,0.11900000000000001,0.298,0.213,0.081,0.17800000000000002,0.126,0.30400000000000005,0.896,0.674,0.6759999999999999,0.649,0.639,0.708,0.624,0.626,0.609,0.5760000000000001,0.648,0.042,0.040999999999999995,0.051,0.044000000000000004,0.027999999999999997,41609,78692,94932,0.826249433106576,0.8466109625865046,0.7168928904895291,0.7956476022507768,0.8621733215025141,0.021732426303854874,0.014403722232516007,0.061521942110177405,0.017707902914252123,0.02503953465444149
15700,"Cambridge, MD Micro Area",32386,20676,8689,1615,325,0.8821161225388439,0.7969289164941339,0.6896551724137931,0.7719907407407407,0.23690004403346543,0.097135955831608,0.40086206896551724,0.1840277777777778,305,946,0.0408974968656781,0.32241014799154333,0.0946676970633694,33437,32636,34148,22212,0.154,0.107,0.239,0.022000000000000002,0.264,0.38299999999999995,0.205,0.064,0.126,0.075,0.201,0.853,0.632,0.619,0.6509999999999999,0.57,0.747,0.579,0.5770000000000001,0.57,0.5329999999999999,0.741,0.083,0.067,0.124,0.065,0.009000000000000001,32042,44643,55020,0.7835252913046407,0.8368421010679742,0.7091987814575601,0.6268202330437125,0.48216941003362496,0.008149794571293865,0.007571110933095483,0.011983097156210742,0,0
15740,"Cambridge, OH Micro Area",39414,37346,481,441,129,0.8434402885893297,0.8436578171091446,0.935064935064935,0.8590909090909091,0.14004176950825897,0.008849557522123894,0.5714285714285714,0.15,190,852,0.031135798859815815,0.22300469483568075,0.08540305010893247,31980,28284,26538,NA,0.20199999999999999,0.191,0.652,0.488,0.215,0.42700000000000005,0.18100000000000002,0.096,0.086,0.053,0.13899999999999998,0.8430000000000001,0.5710000000000001,0.574,0.264,0.778,0.679,0.521,0.523,0.185,0.778,0.679,0.085,0.086,0.292,0,0,27544,45074,51747,0.8601372426699938,0.859242198713001,0.8601372426699939,0.8601372426699938,0.9383315374581749,0.0028696194635059263,0.0024664991434504633,0.030848409232688705,0.07461010605115409,0
15780,"Camden, AR Micro Area",29572,17312,11060,724,28,0.8837083010085337,0.7990803957085133,1,0.6237942122186495,0.1717610550814585,0.10436115368538386,0.17647058823529413,0.12218649517684887,139,758,0.03688026078917919,0.18337730870712401,0.07973834561563302,29352,30874,18369,NA,0.249,0.163,0.371,0,0.424,0.431,0.2,0.07200000000000001,0.09,0.057999999999999996,0.148,0.8510000000000001,0.528,0.537,0.508,0.14300000000000002,0.6859999999999999,0.486,0.502,0.45,0.14300000000000002,0.6859999999999999,0.078,0.061,0.115,0,0,23975,41504,50000,0.8654404646660213,0.9023549868555673,0.8111889728511363,NaN,0.6990096060764018,0.00792044354483851,0.0029154239272470347,0.01260178032656396,NaN,0.07097935945951435
15820,"Campbellsville, KY Micro Area",25406,22814,1195,583,233,0.8441871055884458,0.829302987197724,1,0.5700934579439252,0.18489363086331403,0.16216216216216217,0.7631578947368421,0.1308411214953271,135,1120,0.06782945736434108,0.12053571428571429,0.08790981487227222,26737,22123,NA,NA,0.231,0.214,0.304,0.215,0.37799999999999995,0.39,0.18600000000000003,0.078,0.10099999999999999,0.087,0.188,0.8420000000000001,0.556,0.5589999999999999,0.503,0.511,0.537,0.512,0.521,0.45299999999999996,0.426,0.332,0.076,0.068,0.048,0.16699999999999998,0.382,22671,25552,49431,0.820604259534423,0.8339836768094407,0.6893075780089154,0.6154531946508172,0.568110641216139,7.924715205547301e-4,8.613820875594892e-4,0,0,0
15860,"Cañon City, CO Micro Area",46601,37036,2114,6058,328,0.9364386050737298,0.6859504132231405,0.928082191780822,0.7623827187431813,0.20522049060032146,0.003403014098201264,0.10616438356164383,0.041239362862753655,331,2221,0.06109032896908351,0.1490319675821702,0.05428946426440759,29642,27794,18000,NA,0.158,0.14800000000000002,0.436,0.207,0.23199999999999998,0.39,0.256,0.081,0.107,0.064,0.17099999999999999,0.8979999999999999,0.385,0.44799999999999995,0.013999999999999999,0.063,0.21100000000000002,0.361,0.42,0.013999999999999999,0.063,0.191,0.062,0.06,0,0,0.092,23724,35493,48140,0.8187249595838898,0.8151575305660951,0.8187249595838897,0.8187249595838897,0.8553842861324221,0.0025303999437688903,0.002756426953996613,0,0,0
15900,"Canton, IL Micro Area",35733,32860,1349,1029,85,0.8939579204789814,0.6556503198294243,0.7625,0.5845959595959596,0.18282244803305644,0.04477611940298507,0.1875,0.11868686868686869,141,1521,0.059109280273589304,0.09270216962524655,0.06695571824578861,31148,28490,20064,8750,0.155,0.151,0.16699999999999998,0.092,0.292,0.336,0.258,0.105,0.121,0.055,0.176,0.875,0.5529999999999999,0.581,0.055,0.5660000000000001,0.496,0.51,0.536,0.051,0.446,0.44,0.077,0.076,0.07200000000000001,0.213,0.11199999999999999,26783,43072,50022,0.8475033738191633,0.8439831105841927,1.059379217273954,1.271255060728745,0.9153036437246963,0.002226720647773279,0.0019608090439374257,0,0,0.013538461538461537
15940,"Canton-Massillon, OH Metro Area",402098,351629,26756,7553,3151,0.910218525844196,0.8651778329197684,0.8870461676378306,0.7405391394504924,0.22586961529601474,0.1140257591870495,0.5849394890183774,0.16977708657335408,2255,8617,0.030886190285026094,0.2616920041777881,0.07381224149146384,34212,30512,24654,39643,0.14,0.114,0.354,0.084,0.259,0.384,0.217,0.083,0.139,0.081,0.22000000000000003,0.9039999999999999,0.625,0.624,0.629,0.614,0.6629999999999999,0.584,0.589,0.523,0.614,0.527,0.066,0.055999999999999994,0.16899999999999998,0,0.201,28261,50262,60911,0.8501566017159036,0.8614920230721156,0.7606664331142294,0.6612329124457027,0.7287056586136316,0.011888836956930498,0.008308976051010315,0.06591004348052698,0.013209818841033888,0.011888836956930498
15980,"Cape Coral-Fort Myers, FL Metro Area",700165,479250,57549,141544,10707,0.9280048857021663,0.7610923439407273,0.8933878157503715,0.662106325221611,0.3089593352174291,0.15635733954069322,0.3746904408122833,0.1385158671054844,10656,35208,0.06750401193322456,0.30265848670756645,0.04891705287051925,30915,30993,22242,26600,0.149,0.105,0.26,0.09,0.26,0.309,0.204,0.08900000000000001,0.171,0.10099999999999999,0.272,0.874,0.528,0.48200000000000004,0.627,0.591,0.6659999999999999,0.49,0.451,0.564,0.55,0.615,0.071,0.065,0.1,0.07,0.075,26276,42044,55322,0.7989062200753304,0.8168457310051657,0.8360646489160435,0.7989062200753304,0.7332426951376322,0.00826009547521262,0.004488644696859553,0.015847857597791656,0,0.016746494936047504
16020,"Cape Girardeau, MO-IL Metro Area",97136,83532,8538,1998,1155,0.8845882435960765,0.8334443704197202,0.9001919385796545,0.8244514106583072,0.2628607719991532,0.14368198978458804,0.6218809980806143,0.20376175548589343,951,3650,0.05757279409445093,0.26054794520547947,0.06173677069199457,32641,27459,22746,15375,0.191,0.159,0.418,0.609,0.295,0.34,0.221,0.063,0.163,0.09300000000000001,0.256,0.8800000000000001,0.605,0.612,0.586,0.43,0.625,0.5710000000000001,0.581,0.525,0.35600000000000004,0.611,0.054000000000000006,0.05,0.086,0.17300000000000001,0.023,28724,43455,47151,0.8200391569733962,0.8283038293281113,0.762289920566819,0.5466927713155976,0.7744814260304298,0.004675803293792468,0.0030683322846163344,0.017847080177714914,0.07429331900136922,0
16060,"Carbondale-Marion, IL Metro Area",126592,104835,11242,4219,2668,0.9174702723703015,0.8941862459269422,0.90030518819938965,0.8805361305361306,0.2820829459838215,0.2008231864174241,0.6281790437436419,0.25,1283,4685,0.05656777870346893,0.2738527214514408,0.08599716557751358,31956,28413,16868,18972,0.21,0.171,0.493,0.166,0.35700000000000004,0.27699999999999997,0.255,0.099,0.149,0.134,0.28300000000000003,0.914,0.569,0.5660000000000001,0.5660000000000001,0.612,0.643,0.525,0.528,0.486,0.606,0.54,0.076,0.066,0.141,0.01,0.158,24918,40774,51089,0.8199414260503887,0.8440573503459883,0.6899507121643514,0.6149560695377915,0.7633937414951896,0.00771599143919198,0.00472944887037532,0.008468771091796076,0.020254477527878945,0.06465468688702246
16100,"Carlsbad-Artesia, NM Micro Area",56793,27545,802,26982,256,0.9143992355278379,0.9128113879003559,0.8571428571428571,0.7562504079900777,0.21370014585324146,0.2775800711743772,0.3469387755102041,0.07911743586395979,408,1802,0.04913026882599924,0.22641509433962265,0.043999435904667886,40785,42130,28222,NA,0.146,0.125,0.096,0,0.16899999999999998,0.36700000000000005,0.22699999999999998,0.092,0.098,0.064,0.162,0.8480000000000001,0.637,0.622,0.614,1,0.652,0.602,0.59,0.516,0.9470000000000001,0.619,0.051,0.05,0.16,0.053,0.048,38678,51745,61332,0.860088590193982,0.8532624902718076,0.9924099117622869,0.7525775164197341,0.8638526540460343,0.005231403696349473,0.008708626391343668,0,0,0.0017514327473555126
16140,"Carroll, IA Micro Area",20428,19466,301,481,31,0.9276203228446032,1,0.8387096774193549,0.7611111111111111,0.22524734062337276,0.023076923076923078,0.6774193548387096,0.22777777777777777,116,496,0.03577869148092044,0.23387096774193547,0.04461095100864553,36875,33248,23456,38056,0.10300000000000001,0.087,0.536,0,0.456,0.377,0.195,0.13,0.17,0.055,0.225,0.927,0.6859999999999999,0.682,0.919,0.8390000000000001,0.828,0.667,0.665,0.919,0.8390000000000001,0.73,0.025,0.024,0,0,0.11900000000000001,31322,45553,62574,0.8335396628892486,0.8318067321971712,0.9724629400374567,1.2503094943338728,0.787231903839846,0.004190077135510904,0.004355589537953122,0,0,0
16180,"Carson City, NV Metro Area",54219,36904,853,12665,1293,0.9211553201867466,0.8337765957446809,0.8975903614457831,0.6726762228461652,0.23461779666922167,0.3204787234042553,0.4206827309236948,0.12058519284764298,967,4402,0.1138526794951376,0.21967287596547025,0.0682823359508981,32813,31908,23725,46798,0.147,0.12300000000000001,0.131,0.102,0.209,0.28800000000000003,0.27899999999999997,0.087,0.129,0.086,0.215,0.8689999999999999,0.595,0.557,0.45899999999999996,0.74,0.732,0.5479999999999999,0.518,0.457,0.73,0.6509999999999999,0.077,0.069,0.005,0.013999999999999999,0.109,29697,46922,61784,0.7996656217345872,0.8302410719773803,0.3998328108672936,0.6625800865800865,0.7825787494753011,0.0028422152560083594,0.002399164054336468,0.013145245559038664,0,0.00428761532209808
16220,"Casper, WY Metro Area",81023,70488,978,6666,647,0.9343430208759722,0.9138149556400507,0.8822269807280514,0.7556094602789569,0.24021694637740482,0.062103929024081114,0.21627408993576017,0.11431170406306852,809,2574,0.04733357852151526,0.3142968142968143,0.04359689546446762,39626,35572,26098,39722,0.099,0.08900000000000001,0.14,0.188,0.17,0.294,0.28600000000000003,0.114,0.149,0.079,0.22799999999999998,0.922,0.687,0.6829999999999999,0.628,0.758,0.7140000000000001,0.6509999999999999,0.65,0.415,0.7090000000000001,0.682,0.051,0.047,0.33899999999999997,0.065,0.037000000000000005,30810,50673,61565,0.8416697180519956,0.8502387536430225,0.7364610032954961,0.7481508604906628,0.8080029293299158,0.0037837178078847797,0.0039763278772906785,0,0,0
16260,"Cedar City, UT Micro Area",48504,41863,244,4102,271,0.9446258161727775,0.4095238095238095,0.6975806451612904,0.7646038172353962,0.30307215804453375,0,0.38306451612903225,0.13186813186813187,500,2193,0.08148781212841855,0.22799817601459188,0.043659711075441414,30847,21274,12305,34839,0.209,0.18600000000000003,0.429,0.054000000000000006,0.38799999999999996,0.248,0.306,0.084,0.198,0.08900000000000001,0.28700000000000003,0.925,0.62,0.616,0.47200000000000003,0.414,0.644,0.581,0.578,0.47200000000000003,0.402,0.618,0.062,0.061,0,0.027000000000000003,0.04,28148,31643,55461,0.7647172547124215,0.7743972199619457,0.1529434509424843,0.6117738037699372,0.6910095675112241,0.0022716288061865636,0.002614072274092708,0,0,0
16300,"Cedar Rapids, IA Metro Area",266122,235541,11259,7516,5073,0.9512600640689899,0.8137851620332291,0.9408553230209281,0.7778410709199658,0.3012886880473575,0.1533146899161046,0.6272368820139521,0.2335516946738821,2595,7585,0.04236862096702118,0.34212261041529335,0.04811555919339237,40880,36577,28929,41798,0.094,0.08,0.3,0.055999999999999994,0.165,0.292,0.225,0.125,0.21,0.091,0.301,0.9430000000000001,0.693,0.691,0.665,0.7120000000000001,0.7390000000000001,0.667,0.667,0.5920000000000001,0.675,0.685,0.038,0.034,0.106,0.052000000000000005,0.073,32129,51788,70945,0.8435460203410413,0.8510110293706081,0.7194951349967705,0.8435460203410414,0.8083982694934979,0.006570720176954048,0.0055603992647896535,0.01449423568445746,0.020403815286330996,0.020533500552981403
16340,"Cedartown, GA Micro Area",41444,29827,5253,5403,271,0.8016217505366087,0.7613636363636364,1,0.4622976707461508,0.12954924874791318,0.15034965034965034,0,0.07698381365969206,190,1491,0.05471559633027523,0.12743125419181758,0.06221151916516155,31015,28546,23109,30742,0.19,0.149,0.33399999999999996,0.114,0.23800000000000002,0.382,0.2,0.059000000000000004,0.075,0.052000000000000005,0.127,0.7680000000000001,0.591,0.569,0.597,0.87,0.737,0.5479999999999999,0.531,0.555,0.87,0.665,0.07200000000000001,0.067,0.071,0,0.098,29498,40248,49089,0.8683874709976798,0.8683874709976798,0.903122969837587,0.9473317865429235,0.8283080492593253,0.0037122969837587007,0.003259701872040174,0.008820417633410673,0,0.001799036230590755
16380,"Celina, OH Micro Area",40723,39007,278,731,175,0.9294266635965922,0.9112903225806451,1,0.8624338624338624,0.16793307237700514,0.21774193548387097,0.6585365853658537,0,240,919,0.03415214240588651,0.2611534276387378,0.039957873869408994,36326,31927,NA,13750,0.07400000000000001,0.07,0.127,0.22399999999999998,0.252,0.484,0.174,0.10300000000000001,0.1,0.066,0.166,0.9269999999999999,0.682,0.68,0.6990000000000001,0.899,0.7040000000000001,0.655,0.654,0.46399999999999997,0.736,0.7040000000000001,0.039,0.038,0.336,0.18100000000000002,0,33715,44118,57854,0.8885234635774593,0.8912828532158986,0.8885234635774594,0.3554093854309837,0.8885234635774593,0.003387001767131357,0.0035062130094527504,0,0,0
16420,"Central City, KY Micro Area",31153,28706,1516,463,71,0.7936067727339075,0.9307359307359307,1,0.8522727272727273,0.10991096190337177,0.11832611832611832,0.5517241379310345,0.6704545454545454,34,826,0.03832590942835932,0.04116222760290557,0.07121583742116327,27915,26369,NA,NA,0.205,0.184,0.603,0.43700000000000006,0.258,0.428,0.18,0.079,0.061,0.052000000000000005,0.113,0.7999999999999999,0.5,0.511,0.35700000000000004,0.239,0.264,0.452,0.461,0.33399999999999996,0.239,0.264,0.096,0.098,0.067,0,0,24761,41156,47936,0.8909905871806365,0.8909905871806365,0.8909905871806365,0.8909905871806366,0.8909905871806364,5.378753922008068e-4,5.602868668758404e-4,0,0,0
16460,"Centralia, IL Micro Area",38305,35058,1297,719,257,0.8884761366389404,0.8585131894484412,1,0.9596977329974811,0.14960025841879998,0.10431654676258993,0.6716417910447762,0.05793450881612091,177,885,0.033355947535052013,0.2,0.06974564089744391,31180,28680,12926,29293,0.17800000000000002,0.157,0.39299999999999996,0.305,0.452,0.353,0.26,0.12300000000000001,0.099,0.053,0.152,0.888,0.61,0.61,0.506,0.7509999999999999,0.716,0.557,0.56,0.433,0.5589999999999999,0.6459999999999999,0.087,0.08199999999999999,0.145,0.256,0.09699999999999999,27188,41568,51753,0.8496807540285801,0.8551449389419473,0.8496807540285802,0.8496807540285802,0.44983098742689537,0.0049863180297962904,0.00475650916025584,0.020314629010281183,0,0
16500,"Centralia, WA Micro Area",76012,63980,413,7460,949,0.9010350654837347,0.8868778280542986,0.6578947368421053,0.562610229276896,0.15697084917617238,0.12217194570135746,0.21052631578947367,0.078777189888301,501,3721,0.06971689805707006,0.1346412254770223,0.06122652816620056,31905,30226,19903,15653,0.16,0.141,0.102,0.21899999999999997,0.282,0.308,0.287,0.126,0.09699999999999999,0.057,0.154,0.875,0.534,0.524,0.43,0.596,0.691,0.486,0.47700000000000004,0.418,0.544,0.648,0.08800000000000001,0.08800000000000001,0.03,0.08800000000000001,0.063,29350,37057,61309,0.7820618840879333,0.7994817853747689,0.5865464130659499,0.39103094204396666,0.7109653491708485,0.007029150299772587,0.005249201337579294,0.08610709117221417,0.017070793585161996,0.015336327926776555
16540,"Chambersburg-Waynesboro, PA Metro Area",153003,135632,5830,8063,1502,0.8815961979678794,0.8208255159474672,0.8146240988671473,0.6454013822434875,0.20895812848246476,0.1732332707942464,0.345005149330587,0.1366294524189261,984,3492,0.03288538144970665,0.281786941580756,0.05728594722305414,37390,34690,24652,29875,0.10400000000000001,0.08900000000000001,0.273,0.044000000000000004,0.248,0.424,0.159,0.08199999999999999,0.122,0.084,0.20600000000000002,0.871,0.629,0.626,0.583,0.608,0.7140000000000001,0.5920000000000001,0.594,0.504,0.594,0.609,0.057,0.049,0.136,0.024,0.14800000000000002,33010,47339,62467,0.8380608996929664,0.8454203807001496,0.7513649445523147,0.8380608996929664,0.7382917449676133,0.002014027773865525,8.511533402175929e-4,0.007292169526064832,0,0.02445605153979566
16580,"Champaign-Urbana, IL Metro Area",237849,170047,27232,12566,21540,0.9602552149033803,0.8876190476190476,0.9421621076006864,0.8296674291747317,0.4025484926598292,0.22271062271062272,0.797516907237307,0.3341544958648601,4563,8567,0.06080543962751611,0.5326251896813353,0.10433150632344473,37607,30576,21701,20538,0.19899999999999998,0.147,0.342,0.38799999999999996,0.293,0.24100000000000002,0.209,0.087,0.213,0.19699999999999998,0.41,0.9470000000000001,0.632,0.6409999999999999,0.6809999999999999,0.48100000000000004,0.691,0.599,0.613,0.61,0.457,0.642,0.052000000000000005,0.043,0.10300000000000001,0.049,0.07,30764,42783,55417,0.7110208227526663,0.7525127540538828,0.6768371293510957,0.4515943063429097,0.580425161430748,0.05776828984858527,0.034170632987359464,0.12053575862637501,0.18423400546305574,0.0801682389735469
16620,"Charleston, WV Metro Area",219964,196397,13148,2139,1956,0.8623501465542389,0.9533444417995716,0.929778933680104,0.9018932874354562,0.22278328031450123,0.2073315877172102,0.7171651495448634,0.3442340791738382,1611,4943,0.03134989091278096,0.3259154359700587,0.10228128699020768,34881,31383,26466,50025,0.177,0.16699999999999998,0.295,0.128,0.214,0.395,0.183,0.062,0.133,0.095,0.228,0.8680000000000001,0.5479999999999999,0.54,0.638,0.7090000000000001,0.589,0.508,0.503,0.568,0.705,0.578,0.07,0.068,0.11,0.006,0,27257,45801,61588,0.8175797712221553,0.8303830338587438,0.6813164760184628,0.7546890195896818,0.8175797712221553,0.018228644056458625,0.009542511653716595,0.12097191055649816,0.030848474557083835,0.07109171182018864
16660,"Charleston-Mattoon, IL Micro Area",63439,58331,1997,1388,687,0.9067424438129682,0.8614035087719298,0.9877675840978594,0.6934156378600823,0.23575303539137174,0.24210526315789474,0.7125382262996942,0.25308641975308643,608,2441,0.06021213616181549,0.24907824662023761,0.06954493338077729,31437,25290,8889,15417,0.19699999999999998,0.183,0.551,0.43700000000000006,0.16699999999999998,0.32,0.233,0.11199999999999999,0.139,0.10099999999999999,0.24,0.905,0.606,0.609,0.518,0.607,0.6809999999999999,0.564,0.568,0.455,0.591,0.644,0.069,0.067,0.122,0.026000000000000002,0.054000000000000006,28139,41109,54431,0.7852932156608853,0.8013024121174913,0.5436645339190744,0.6544110130507377,0.4780045660544519,0.007769107574879886,0.008010850192553187,0.011653661362319828,0,0
16700,"Charleston-North Charleston, SC Metro Area",744195,476691,194318,40011,12684,0.9400852679767493,0.8347943144474799,0.8659366361896662,0.6949271628647712,0.41574254196419214,0.15566377637882567,0.47055071231129064,0.20417818164785237,14599,36086,0.07098554755811369,0.4045613257218866,0.0579850308449928,37579,39378,23849,31705,0.139,0.086,0.24,0.12,0.26,0.256,0.21100000000000002,0.09300000000000001,0.21899999999999997,0.122,0.34099999999999997,0.901,0.653,0.66,0.623,0.6559999999999999,0.726,0.603,0.617,0.5579999999999999,0.609,0.667,0.057999999999999996,0.043,0.098,0.045,0.044000000000000004,29552,49561,62773,0.8108362258515066,0.8215364106501336,0.8038159987878571,0.8108362258515066,0.686092191105121,0.010916432729937909,0.004673897884372242,0.029394030987105538,0.011522901214934458,0.008817118743411389
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2427024,1506961,534562,238718,82467,0.9183138705866231,0.872427923270466,0.8490154346931841,0.6183844911147012,0.3743560256737888,0.2526134496363578,0.5572764831076852,0.1644184168012924,44681,102025,0.06281886616333582,0.43794168096054886,0.052466197019931486,38109,38955,22626,40440,0.134,0.09,0.207,0.11800000000000001,0.24600000000000002,0.242,0.215,0.08800000000000001,0.22899999999999998,0.11,0.33899999999999997,0.8839999999999999,0.6709999999999999,0.652,0.6990000000000001,0.6940000000000001,0.74,0.623,0.617,0.617,0.654,0.6809999999999999,0.071,0.053,0.11599999999999999,0.057,0.079,29090,52240,65015,0.8088536848762816,0.8352703682081665,0.79013021994859,0.7395233690297432,0.6920192637274853,0.016242798690318944,0.007350939998262539,0.03654629705321762,0.038982716856765465,0.020574211674403996
16820,"Charlottesville, VA Metro Area",228825,170777,31088,11350,9099,0.9130284557861744,0.8017188459177409,0.8963270142180095,0.7631442854680227,0.4741726103803154,0.1375548944609718,0.6897709320695102,0.2752973625237028,7037,13838,0.0887751239759554,0.5085272438213615,0.05950629952682287,40547,37113,26929,26594,0.132,0.10400000000000001,0.233,0.226,0.198,0.231,0.175,0.057999999999999996,0.221,0.207,0.428,0.892,0.612,0.615,0.603,0.5429999999999999,0.659,0.584,0.59,0.5660000000000001,0.512,0.626,0.040999999999999995,0.036000000000000004,0.062,0.053,0.027999999999999997,28505,49110,62112,0.7364682718582377,0.7555725071852997,0.7027369006280895,0.5728086558897404,0.6710044254708387,0.026773638546679055,0.015314104538372847,0.07112386423087261,0.10114485673189866,0.02796357803764257
16860,"Chattanooga, TN-GA Metro Area",548359,430036,73579,23308,8641,0.8839596252846174,0.8255968030287096,0.8277905828119855,0.6001198014718466,0.2702973508508814,0.1561468082868861,0.45110306223246627,0.17533801129556734,5563,18079,0.04732573845847774,0.307705072183196,0.06421361518932489,35116,32258,21888,33570,0.147,0.11699999999999999,0.276,0.092,0.281,0.306,0.222,0.084,0.166,0.09,0.256,0.868,0.608,0.602,0.613,0.659,0.705,0.57,0.569,0.545,0.632,0.6659999999999999,0.06,0.052000000000000005,0.111,0.021,0.048,28979,46033,59147,0.8328525725074737,0.8515450242595117,0.785836701478826,0.7403133977844211,0.6871033723186658,0.007031883520056804,0.0015256206140771618,0.04315534966744538,0.009375844693409071,0.004394927200035502
16940,"Cheyenne, WY Metro Area",97031,76743,2523,13839,1094,0.9558021301072476,0.9319298245614035,0.9324487334137516,0.7616402116402117,0.31114780866144653,0.20210526315789473,0.23401688781664656,0.13518518518518519,1376,4407,0.06758580498727111,0.3122305423190379,0.04504902853278539,40134,36139,25970,21773,0.10400000000000001,0.095,0.067,0.027999999999999997,0.171,0.253,0.261,0.132,0.179,0.10800000000000001,0.28700000000000003,0.933,0.679,0.674,0.737,0.655,0.685,0.613,0.616,0.625,0.48200000000000004,0.616,0.053,0.048,0.013000000000000001,0.166,0.066,30629,51175,63397,0.8183448418015047,0.8163192357574415,0.7619072665048493,0.6695548705648674,0.8443240431285366,0.005606513449448624,0.005689778500678059,0.022812709897756474,0,0
